pro_rank,title,open_date,profit,percent,total_profit,ticket,total_ticket,screen,screen_shot,make_c,dist_c,mov_class,genre,director,actor
842,"쓰리 썸머 나잇",2015.7.15,616132846,0.00%,616132846,77621,77621,297,5391,"더램프(주),㈜감독의집","(주)리틀빅픽쳐스,(주)인벤트스톤",청소년관람불가,코미디,김상진,"김동욱,임원희,손호준,윤제문,류현경,심은진,이채영,전은진,정승민,박현수,홍광석,김승필,이신범,연송하"
843,소명,2009.4.2,611420000,0.10%,611420000,97218,97218,21,3362,신현원프로덕션,(주)영화사구안,전체관람가,다큐멘터리,신현원,"강명관,심순주"
844,"철가방 우수氏",2012.11.22,604032500,0.00%,604032500,92404,92404,119,3951,(주)대길이에스,씨제이이앤엠(주),12세이상관람가,드라마,윤학렬,"최수종,기주봉,이수나,이후성,임선우,임효순,조정현,최영락,이성숙,이종신,유수민,김정균,이한솔"
845,"소년은 울지 않는다",2008.11.6,601853500,0.10%,601853500,95476,95476,200,9374,"(주)엠케이픽처스 ,라스칼엔터테인먼트(주)",㈜스튜디오이쩜영,15세이상관람가,"액션,전쟁",배형준,"송창의,이완,박그리나,이기영,홍의정,배형준,한성진,강인기,최문환,송영창,안길강,정경호"
846,"고산자, 대동여지도",2016.9.7,599122500,0.00%,599122500,81253,81253,765,6366,(주)시네마서비스,씨제이이앤엠(주),전체관람가,사극,강우석,"김율호,차승원,유준상,김인권,남지현,신동미,남경읍,태인호,공형진,김종수,이형길,임경욱,박선용,박상훈,박정호,박진영,백동현,송민석,송원종,양해길,양희정,전수정,전호근,정명수,정봉연,정진근,조경섭,윤성민,윤준호,이덕형,이문형,이성원,이수민,이승철,이윤상,지동주,지현준,최은식,최한기,한명철,홍광표,홍대영,노남석,정준용,김기정,오희준"
847,비몽,2008.10.9,595238500,0.10%,595238500,89839,89839,101,6378,"(주)김기덕 필름,스폰지",(주)스폰지이엔티,청소년관람불가,"드라마,멜로/로맨스,판타지",김기덕,"이나영,오다기리 조,진태현,김민수,이호영,한기중"
848,"엽기적인 그녀 2",2016.5.12,594260900,0.00%,594260900,77124,77124,387,6132,(주)신씨네,(주)리틀빅픽쳐스,15세이상관람가,"멜로/로맨스,코미디",조근식,"차태현,빅토리아,후지이 미나,배성우,최진호,송옥숙,박재민,장봉영,정수련,정종준,양원석,조예경,윤서영,이상진,이성국,이은경,황창기,김병용,김우주,김근영,목규리"
849,"꽃미남 연쇄 테러 사건",2007.7.26,594082500,0.10%,594082500,98259,98259,107,2813,"SM픽쳐스,폴룩스픽쳐스(주)","영화사청어람(주),(주)엠엔에프씨",12세이상관람가,코미디,이권,"권병길,이새별,김기범,김석주,강인,김종운(예성),이성민,류정아,박정수(이특),신동희(신동),이혁재(은혁),한경,김희철(희철),김효섭,김미애,김흥민,동해,김려욱(려욱),신동,시원,권유리,황다은,조은희,박태호,한소영,변승현,김가람,고경진,유승엽,이희택,최영석"
850,"그 남자의 책 198쪽",2008.10.23,587173500,0.10%,587173500,93445,93445,221,9355,(주)디에스피미디어,(주)성원아이컴,12세이상관람가,"멜로/로맨스,드라마,애니메이션",김정권,"이동욱,유진,김현주,강민정,박유경,조정일,권준영,김선녀,유민호,조동욱,박동진,유연수,임성자,최원경,김정미,김진하,조덕현,고수희,박휘순,정은표,기주봉,이재용,유다인"
851,"참을 수 없는",2010.10.21,566731000,0.00%,566731000,75740,75740,222,9829,"아이앤코스모스(주)시네와이즈필름,(주)시네와이즈필름,(주)에이프릴컴","(주)시너지하우스 (시너지)",청소년관람불가,"멜로/로맨스,드라마",권칠인,"추자현,정찬,김흥수,한수연,손민구,형성석,홍리경,김흥수,최효진,최용관,서유리,하은설"
852,"예의없는 것들",2006.8.24,560190400,0.10%,4886772800,88484,782907,120,4181,튜브픽쳐스(주),롯데쇼핑㈜롯데엔터테인먼트,18세관람가,"액션,코미디",박철희,"신하균,윤지혜,김민준,김응수,박선욱,정종훈,조현철,홍성진,박종근,황영희,심재원,김민환,차재근,장한승,박세훈,윤혜,양우진,김권군,양강연,이형길,이정원,하성광,김병옥,고수희,이한위,박길수,장원영,정만식,박충선,백승철"
853,"빼꼼의 머그잔 여행",2007.3.22,559367500,0.10%,559367500,130301,130301,66,3217,(합)알지애니메이션스튜디오,"(합)알지애니메이션스튜디오,씨제이 씨지브이(CJ CGV)(주)",전체관람가,"드라마,어드벤처",임아론,"이선,박상호,김태균"
854,"뷰티풀 투모로우",2017.10.26,552273700,0.00%,552273700,63279,63279,47,1390,(주)글러브엔터테인먼트,"씨제이 씨지브이(CJ CGV)(주)",12세이상관람가,드라마,장재혁,"박효신,정재일,에드가 킨테로"
855,"로맨틱 헤븐",2011.3.24,542739500,0.00%,542739500,73729,73729,260,8914,(주)시네마서비스글로벌,(주)시네마서비스,12세이상관람가,드라마,장진,"김수로,김동욱,김지원,이순재,이강빈,신현숙,한인규,이민혁,박미라,정다영,이용이,이태규,김준모,이철민,김원해,심은경"
856,"카리스마 탈출기",2006.3.30,532419300,0.10%,532419300,86027,86027,141,6003,태창엔터테인먼트(주),씨제이엔터테인먼트,15세관람가,코미디,권남기,"안재모,윤은혜,박슬기,현영,정준하,장정희,이진우,윤택,박효준,윤문식"
857,"발레 교습소",2004.12.3,531276500,0.10%,531276500,87435,87435,83,3574,좋은영화,씨제이엔터테인먼트,15세관람가,드라마,변영주,"윤계상,김민정,이준기,온주완,박윤영,도지원,백종현,김일형,전정호,김태균,이은경,이종원,이미도,윤택,곽민호"
858,"우리 선희",2013.9.12,530265400,0.00%,530265400,68770,68770,42,3913,(주)영화제작전원사,"(주)영화제작전원사 ,(주)영화사 조제",청소년관람불가,드라마,홍상수,"정유미,이선균,김상중,정재영,이민우,예지원,박주희,안선영"
859,"아홉살 인생",2004.3.26,527412000,0.30%,527412000,85312,85312,27,2492,"(주)황기성 사단,(주)조이슈즈",(주)시네마서비스,전체관람가,드라마,윤인호,"김석,최성,이세영,나아현,김명재,정선경,안내상,송수근,송현석,노현정,이동혁,김경수,최덕문,신정근,지대한"
860,올레,2016.8.25,522848900,0.00%,522848900,66867,66867,338,5114,(주)어바웃필름,"(주)대명문화공장,(주)리틀빅픽쳐스",15세이상관람가,"드라마,코미디",채두병,"신하균,박희순,오만석,유다인,이형섭,변준석,양희선,장성범"
861,번개맨,2016.2.11,516736500,0.00%,516736500,69303,69303,393,4626,"(주)드림써치C&C,한국교육방송공사 EBS",씨네그루(주)키다리이엔티,전체관람가,"판타지,가족",조근현,"정현진,루나"
862,"악마를 보았다",2010.8.12,515821500,0.00%,13919416500,67449,1817063,253,4818,"(주)페퍼민트앤컴퍼니,(주)씨즈엔터테인먼트",(주)쇼박스,청소년관람불가,스릴러,김지운,"이병헌,최민식,조승민,신정훈,이준혁,김인서,남보라,최문숙,박미선,장정원,윤채영,정지윤,이현용,최무성,천호진,한송이,오산하,조덕제,최진호,전국환,김강일"
863,Mr.아이돌,2011.11.3,515508500,0.00%,515508500,74261,74261,311,8669,데이지엔터테인먼트,"롯데쇼핑㈜롯데엔터테인먼트,(주)시너지하우스 (시너지)",12세이상관람가,드라마,라희찬,"우혜진,김수로,박예진,지현우,임원희,박재범,강다솔,김효은,김원영,박인규,김민상,정한진,박정진,최현미,박지호,이규희,방문정,한미선,조훈,한송희,채효정,채희송,천귀공,유영선,유재환,구민영,임대경,윤이슬,임사랑,임성현,최영희,최용준,오주환,정태민,장대운,김승룡,이용이,이원신,김주현,김지애,차종호,장영남,이철민,이한위,안서현,천성훈"
864,정글히어로,2014.10.2,511579300,0.00%,511579300,72047,72047,287,2825,"원더월드 스튜디오,(주)디씨지플러스",씨제이이앤엠(주),전체관람가,애니메이션,"박태동,마우리시오 드 라 오르타","심규혁,김기철,조성목,김현지,양세나,남도형,안장혁,이상헌,김무규"
865,"사랑한다, 사랑하지 않는다",2011.3.3,508658500,0.00%,508658500,66680,66680,80,4571,(주)영화사봄,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,멜로/로맨스,이윤기,"현빈,임수정,유진영,김중기,김혜옥"
866,"최악의 하루",2016.8.25,505103590,0.00%,505103590,63026,63026,199,4220,㈜인디스토리,CGV아트하우스,15세이상관람가,멜로/로맨스,김종관,"한예리,이와세 료,권율,이희준,이승연,강 숙"
867,닥터,2013.6.20,495574500,0.00%,495574500,68312,68312,163,4131,(주)노마드필름,"(주)마인스 엔터테인먼트",청소년관람불가,스릴러,"김성홍,김유정,배현지","김창완,배소은,최형,탁대성,하은설,반민정"
868,"어린 왕자",2008.1.17,493278500,0.10%,493278500,83354,83354,181,7784,"(주)앤알커뮤니케이션,(주)피플앤픽쳐스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,드라마,최종현,"탁재훈,강수한,조안,박원상,최재민,김희석,김은선,임찬익,조창식,변희철,김근아,윤유순,정윤석,이세형,박성현,최윤례,오석철,이인선,이종미,김지성,신동미,박길수,선우선"
869,"두 개의 문",2012.6.21,488796800,0.00%,488796800,71133,71133,47,2342,"성소수문화환경을 위한 모임 '연분홍치마'",(주)시네마달,15세이상관람가,다큐멘터리,"김일란,홍지유","정태현,이종걸"
870,"번개맨과 신비의 섬",2018.4.5,486548700,0.00%,486548700,60561,60561,191,2560,"힘컨텐츠(주),한국교육방송공사 EBS","힘컨텐츠(주),(주)디스테이션",전체관람가,"가족,뮤지컬",김지열,"서홍석,유수호,최오식,이상철,김수미"
871,회초리,2011.5.19,479093000,0.00%,479093000,74765,74765,142,4246,(주)영화사메이플러스,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,드라마,박광우,"안내상,전소영,진지희,윤주상,정호원,송성호,최지원,태리,박재훈,심재훈,박지연,박지혜,하수민,김병무,김나경,김남원,서은미,서준,김복희,김봉곤,채윤,유승연,임현정,장윤정,이성경,박상은,최성진,박성열,김재일,양유진,이하늘,김용운,이준건,최상준,춘자"
872,외톨이,2008.9.18,476386500,0.00%,476386500,74615,74615,201,6868,영화사다물(주),(주)성원아이컴,15세이상관람가,"공포(호러),스릴러",박재식,"정유석,고은아,채민서,정영숙,정하연,이은,조용희,박지운,정은영,이은,이다인,송민정"
873,소공녀,2018.3.22,472553700,0.00%,472553700,59125,59125,284,5745,"광화문시네마,(주)모토",CGV아트하우스,15세이상관람가,"멜로/로맨스,드라마",전고운,"이솜,안재홍"
874,경주,2014.6.12,470675000,0.00%,470675000,63150,63150,318,5713,"(주)인벤트스톤,(주)률필름",(주)인벤트스톤,15세이상관람가,"드라마,코미디,멜로/로맨스",장률,"박해일,신민아,김태훈,신소율,이춘연,이학민,박재웅,박재희,박진홍,임상묵,임진욱,신민아,양희망,오류미,오세현,유병옥,윤상일,조현정,고유희,윤진서,이관훈,이기연,최근우,권병수,홍성은,홍수영,이은우,이준동,김솔,김여정,김정우,김주현,김주현,김초혜,김태희,나경찬,김수안,최배영,김학선"
875,"돌이킬 수 없는",2010.11.4,465532500,0.00%,465532500,64371,64371,204,8780,(주)재크필름,㈜케이디미디어,15세이상관람가,"미스터리,드라마",박수영,"천보근,이정진,김태우,정인기,김창숙,임성언,홍기석,박영선,조은빈,황정원,배선형,박성만,정재환,이승표,최정우,김병춘,정세형"
876,"빅뱅 메이드",2016.6.30,464727700,0.00%,464727700,55227,55227,56,1792,(주)와이지엔터테인먼트,"씨제이 씨지브이(CJ CGV)(주)",12세이상관람가,다큐멘터리,변진호,"G-드래곤,태양,최승현,대성,승리"
877,헤드,2011.5.26,462025000,0.00%,462025000,61414,61414,196,6934,(주)이든픽쳐스,(주)에스비에스콘텐츠허브,청소년관람불가,"액션,스릴러",조운,"류덕환,박예진,백윤식,오달수,강대연,신민섭,데니 안/ 안신원,박영서,우현,유선희,전병기,정경미,최재섭,장소연,김강현,장준녕"
878,"브라보 마이 라이프",2007.9.6,460596500,0.00%,460596500,71409,71409,197,6398,,(주)쇼박스,12세이상관람가,"드라마,코미디",박영훈,"최경원,백윤식,임하룡,박준규,이소연,노영국,김성원,강규영,홍성민,김현동,김희철,안재훈,안정민,서혜진,이상경,김태훈,유종현,이효정,이효정,박윤재,윤종인,최세현,최승현,이호,오정석,왕명호,이정하"
879,"두 남자",2016.11.30,459566121,0.00%,459566121,60365,60365,397,7199,(주)엠씨엠씨,씨네그루(주)키다리이엔티,청소년관람불가,"범죄,액션",이성태,"마동석,최민호,김기현,김형주,양희정,이유진,박호산,박성일,서호철,서리나"
880,"4교시 추리영역",2009.8.12,459533500,0.00%,459533500,67602,67602,170,4904,스웨이엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"공포(호러),스릴러",이상용,"김호연,유승호,고길주,강소라,송현,조예진,김민수,김대정,김태일,이샛별,최성겸,장희정,임수향,임은지,임장군,오미혜,김준혁,정석용,이영진,이찬호"
881,"해피 에로 크리스마스",2003.12.17,459220000,0.30%,459220000,71441,71441,11,884,(주)튜브엔터테인먼트,(주)튜브엔터테인먼트,15세관람가,드라마,이건동,"김선아,차태현,박영규,김지영,송윤희,조미영,홍성규,조상렬,신영운,박윤미,최창우,김현두,박창호,김경란,김동규,고현용,천승철,김선용,윤동원,박성범,최영두,김형범,정석용,오태경,손진호,김중기,박충선"
882,빈집,2004.10.15,456077000,0.00%,456077000,71538,71538,60,4114,"(주)김기덕 필름,씨네클릭 아시아(팬텀)",영화사청어람(주),15세관람가,드라마,김기덕,"이승연,재희,권혁호,주진모,이의수,신태석,박남민,박동진,이홍석,박세진,이종섭"
883,"당신이 잠든 사이에",2008.8.14,447691500,0.00%,447691500,67563,67563,169,5092,케이엠컬쳐㈜,(주)엠플러스픽쳐스,15세이상관람가,코미디,김정민,"예지원,김선영,탁재훈,김현숙,이재훈,문원주,김우석,김대희,박민호,윤인경,김형범,정석용,신이,진용욱"
