,Unnamed: 0,date,day,movieNm,profit,profitPerc,profitAcc,audiCnt,audiAcc,scrnCnt,showCnt,rainfall,temperature
4573,3,2016-09-28,wed,브리짓 존스의 베이비,242184200,0.056,678508200,41530,91287,440,1681,0.5,19.9
4574,4,2016-09-28,wed,설리: 허드슨강의 기적,203703400,0.047,623673200,33583,78692,537,1883,0.5,19.9
4575,5,2016-09-28,wed,벤허,58182800,0.013,10585867595,9715,1293573,273,508,0.5,19.9
4576,6,2016-09-28,wed,아이 엠 어 히어로,31261600,0.007,1521642200,5093,179249,137,321,0.5,19.9
4577,7,2016-09-28,wed,피터와 드래곤,15091000,0.003,23002500,2443,3289,143,320,0.5,19.9
4578,8,2016-09-28,wed,뉴 스텝업: 어반댄스,10141500,0.002,161932500,1877,24660,90,95,0.5,19.9
4579,9,2016-09-28,wed,카페 소사이어티,11348700,0.003,855479538,1860,103378,46,114,0.5,19.9
4580,0,2016-09-29,thur,아wed라,1745192570,0.553,4874408570,233804,734132,1190,5802,NaN,20.4
4581,1,2016-09-29,thur,미스 페레그린과 이상한 아이들의 집,464766100,0.147,973245900,62830,146754,497,1997,NaN,20.4
4582,2,2016-09-29,thur,브리짓 존스의 베이비,249483700,0.079,927991900,34470,125757,449,1731,NaN,20.4
4583,3,2016-09-29,thur,밀정,233160680,0.074,58156052073,33756,7111123,512,1491,NaN,20.4
4584,4,2016-09-29,thur,설리: 허드슨강의 기적,218372000,0.069,842045200,28762,107454,536,1979,NaN,20.4
4585,5,2016-09-29,thur,벤허,55045600,0.017,10640913195,7995,1301568,257,486,NaN,20.4
4586,6,2016-09-29,thur,아이 엠 어 히어로,32401000,0.01,1554043200,4068,183317,135,316,NaN,20.4
4587,7,2016-09-29,thur,킹 오브 프리즘,16165000,0.005,563662000,2239,64834,10,18,NaN,20.4
4588,8,2016-09-29,thur,립반윙클의 신부,13441100,0.004,28669600,1862,3859,82,154,NaN,20.4
4589,9,2016-09-29,thur,돈 맛,8419000,0.003,8419000,1729,1729,50,50,NaN,20.4
4590,0,2016-09-30,fri,아wed라,2002165161,0.473,6876573731,241877,976009,1242,6082,NaN,20.5
4591,1,2016-09-30,fri,미스 페레그린과 이상한 아이들의 집,802712932,0.19,1775958832,100537,247291,553,2144,NaN,20.5
4592,2,2016-09-30,fri,브리짓 존스의 베이비,406245793,0.096,1334237693,50898,176655,461,1768,NaN,20.5
4593,3,2016-09-30,fri,밀정,340380668,0.08,58496432741,44666,7155789,522,1490,NaN,20.5
4594,4,2016-09-30,fri,설리: 허드슨강의 기적,355092907,0.084,1197138107,43145,150599,544,1945,NaN,20.5
4595,5,2016-09-30,fri,벤허,70103200,0.017,10711016395,9494,1311062,254,489,NaN,20.5
4596,6,2016-09-30,fri,아이 엠 어 히어로,46348500,0.011,1600391700,5323,188640,129,305,NaN,20.5
4597,7,2016-09-30,fri,럭키,44070000,0.01,83026000,4407,9584,17,17,NaN,20.5
4598,8,2016-09-30,fri,피터와 드래곤,20265500,0.005,55174500,2591,7535,141,348,NaN,20.5
4599,9,2016-09-30,fri,카페 소사이어티,14971800,0.004,880653738,1842,106586,47,100,NaN,20.5
4600,0,2017-07-01,sat,박열,2746194244,0.484,6516658370,330776,867373,1176,5812,0.5,25.3
4601,1,2017-07-01,sat,트랜스포머: 최후의 기사,1293840000,0.228,18786973328,151334,2277287,877,3575,0.5,25.3
4602,2,2017-07-01,sat,리얼,550755256,0.097,2268094130,67807,322987,735,2826,0.5,25.3
4603,3,2017-07-01,sat,옥자,291290500,0.051,663847900,37281,86760,111,399,0.5,25.3
4604,4,2017-07-01,sat,미이라,134266700,0.024,30171256778,15977,3644926,314,580,0.5,25.3
4605,5,2017-07-01,sat,하루,111680244,0.02,8838035942,13441,1099119,420,891,0.5,25.3
4606,6,2017-07-01,sat,지랄발광 17세,80227300,0.014,228136900,9410,29410,84,384,0.5,25.3
4607,7,2017-07-01,sat,악녀,66880700,0.012,9569627444,7910,1185785,233,420,0.5,25.3
4608,8,2017-07-01,sat,부니베어: 로거빅 컴백홈 프로젝트,50438200,0.009,66697100,6935,9264,277,392,0.5,25.3
4609,9,2017-07-01,sat,언더더씨,42139200,0.007,230721200,5413,30016,109,171,0.5,25.3
4610,0,2017-07-02,sun,박열,2601598600,0.494,9118256970,313188,1180561,1172,5734,92.0,24.3
4611,1,2017-07-02,sun,트랜스포머: 최후의 기사,1193159100,0.227,19980132428,140851,2418138,894,3507,92.0,24.3
4612,2,2017-07-02,sun,리얼,428498400,0.081,2696592530,50734,373721,679,2571,92.0,24.3
4613,3,2017-07-02,sun,옥자,233010500,0.044,896858400,30087,116847,103,373,92.0,24.3
4614,4,2017-07-02,sun,미이라,137442300,0.026,30308699078,16355,3661281,322,598,92.0,24.3
4615,5,2017-07-02,sun,하루,106433000,0.02,8944468942,12739,1111858,409,857,92.0,24.3
4616,6,2017-07-02,sun,지랄발광 17세,88298100,0.017,316435000,10311,39721,86,423,92.0,24.3
4617,7,2017-07-02,sun,언더더씨,58040800,0.011,288762000,7359,37375,115,182,92.0,24.3
4618,8,2017-07-02,sun,부니베어: 로거빅 컴백홈 프로젝트,53321000,0.01,120018100,7217,16481,268,394,92.0,24.3
4619,9,2017-07-02,sun,악녀,60680900,0.012,9630308344,7103,1192888,220,386,92.0,24.3
4620,0,2017-07-03,mon,박열,836172000,0.521,9954428970,113352,1293913,1089,5350,67.5,24.7
4621,1,2017-07-03,mon,트랜스포머: 최후의 기사,246206700,0.153,20226339128,31444,2449582,807,3213,67.5,24.7
4622,2,2017-07-03,mon,리얼,159148000,0.099,2855740530,21996,395717,634,2401,67.5,24.7
4623,3,2017-07-03,mon,옥자,96769400,0.06,993627800,13246,130093,92,326,67.5,24.7
4624,4,2017-07-03,mon,미이라,45070200,0.028,30353769278,6130,3667411,287,601,67.5,24.7
4625,5,2017-07-03,mon,하루,39556600,0.025,8984025542,5406,1117264,376,842,67.5,24.7
4626,6,2017-07-03,mon,지랄발광 17세,38166400,0.024,354601400,4979,44700,86,422,67.5,24.7
4627,7,2017-07-03,mon,악녀,29907200,0.019,9660215544,4046,1196934,241,491,67.5,24.7
4628,8,2017-07-03,mon,헤드윅,17758900,0.011,168204231,2280,21772,90,166,67.5,24.7
4629,9,2017-07-03,mon,노무현입니다,14496500,0.009,14402688312,2034,1833227,163,275,67.5,24.7
4630,0,2017-07-04,tue,박열,765695800,0.485,10720124770,104154,1398067,1102,5343,0.5,26.7
4631,1,2017-07-04,tue,트랜스포머: 최후의 기사,238474900,0.151,20464814028,30372,2479954,801,3174,0.5,26.7
4632,2,2017-07-04,tue,리얼,144161600,0.091,2999902130,20030,415747,635,2347,0.5,26.7
4633,3,2017-07-04,tue,옥자,92658400,0.059,1086286200,12652,142745,97,334,0.5,26.7
4634,4,2017-07-04,tue,미이라,44304700,0.028,30398073978,5985,3673396,282,600,0.5,26.7
4635,5,2017-07-04,tue,하루,42487200,0.027,9026512742,5809,1123073,379,837,0.5,26.7
4636,6,2017-07-04,tue,지랄발광 17세,35682100,0.023,390283500,4716,49416,90,417,0.5,26.7
4637,7,2017-07-04,tue,악녀,27094200,0.017,9687309744,3656,1200590,240,481,0.5,26.7
4638,8,2017-07-04,tue,스파이더맨: 홈 커밍,27943000,0.018,55635000,3098,6197,8,8,0.5,26.7
4639,9,2017-07-04,tue,노무현입니다,16299300,0.01,14418987612,2409,1835636,163,279,0.5,26.7
4640,0,2017-07-05,wed,스파이더맨: 홈 커밍,4247740050,0.848,4303375050,545302,551499,1703,9117,NaN,27.4
4641,1,2017-07-05,wed,박열,431482500,0.086,11151607270,59576,1457643,743,3228,NaN,27.4
4642,2,2017-07-05,wed,리얼,67192100,0.013,3067094230,10820,426567,353,614,NaN,27.4
4643,3,2017-07-05,wed,옥자,74836200,0.015,1161122400,10095,152840,91,276,NaN,27.4
4644,4,2017-07-05,wed,트랜스포머: 최후의 기사,64895300,0.013,20529709328,8739,2488693,392,988,NaN,27.4
4645,5,2017-07-05,wed,지랄발광 17세,23001700,0.005,413285200,3055,52471,110,327,NaN,27.4
4646,6,2017-07-05,wed,헤드윅,10634700,0.002,194922431,1384,25334,64,109,NaN,27.4
4647,7,2017-07-05,wed,하루,7741700,0.002,9034254442,1124,1124197,120,156,NaN,27.4
4648,8,2017-07-05,wed,노무현입니다,7422400,0.001,14426410012,1098,1836734,69,106,NaN,27.4
4649,9,2017-07-05,wed,부니베어: 로거빅 컴백홈 프로젝트,5343500,0.001,131888600,943,18507,49,56,NaN,27.4
4650,0,2017-07-06,thur,스파이더맨: 홈 커밍,3156783500,0.815,7460158550,405399,956898,1733,9170,34.0,27.6
4651,1,2017-07-06,thur,박열,405622100,0.105,11557229370,56290,1513933,756,3182,34.0,27.6
4652,2,2017-07-06,thur,옥자,68173900,0.018,1229296300,9376,162216,93,273,34.0,27.6
4653,3,2017-07-06,thur,트랜스포머: 최후의 기사,63042600,0.016,20592751928,8558,2497251,380,901,34.0,27.6
4654,4,2017-07-06,thur,리얼,41591700,0.011,3108685930,5955,432522,313,503,34.0,27.6
4655,5,2017-07-06,thur,지랄발광 17세,22811400,0.006,436096600,3060,55531,109,300,34.0,27.6
4656,6,2017-07-06,thur,그 후,15539300,0.004,17518300,2170,2425,156,279,34.0,27.6
4657,7,2017-07-06,thur,킹 오브 프리즘 - 프라이드 더 히어로,9974000,0.003,362813500,1332,43254,13,18,34.0,27.6
4658,8,2017-07-06,thur,헤드윅,7798900,0.002,202721331,1070,26404,52,95,34.0,27.6
4659,9,2017-07-06,thur,베를린 신드롬,7179000,0.002,11073000,998,1486,73,146,34.0,27.6
4660,0,2017-07-07,fri,스파이더맨: 홈 커밍,4552872932,0.818,12013031482,537526,1494424,1796,9533,16.5,26.4
4661,1,2017-07-07,fri,박열,586398568,0.105,12143627938,73706,1587639,747,3185,16.5,26.4
4662,2,2017-07-07,fri,트랜스포머: 최후의 기사,102013500,0.018,20694765428,12684,2509935,399,950,16.5,26.4
4663,3,2017-07-07,fri,옥자,82408400,0.015,1311704700,10831,173047,102,303,16.5,26.4
4664,4,2017-07-07,fri,리얼,42265000,0.008,3150950930,5625,438147,313,473,16.5,26.4
4665,5,2017-07-07,fri,지랄발광 17세,34619400,0.006,470716000,4322,59853,119,313,16.5,26.4
4666,6,2017-07-07,fri,젝스키스 20주년 기념 하와이 영상 EW KIES O THE [HOOLULU],24240500,0.004,24240500,2529,2529,14,26,16.5,26.4
4667,7,2017-07-07,fri,그 후,17509202,0.003,35027502,2154,4579,168,291,16.5,26.4
4668,8,2017-07-07,fri,헤드윅,11802500,0.002,214523831,1394,27798,58,102,16.5,26.4
4669,9,2017-07-07,fri,베를린 신드롬,9581700,0.002,20654700,1175,2661,78,146,16.5,26.4
4670,0,2017-07-08,sat,스파이더맨: 홈 커밍,9290724642,0.826,21303756124,1098751,2593175,1965,10679,4.5,26.0
4671,1,2017-07-08,sat,박열,1113682758,0.099,13257310696,136469,1724108,708,2897,4.5,26.0
4672,2,2017-07-08,sat,트랜스포머: 최후의 기사,231723500,0.021,20926488928,29332,2539267,401,834,4.5,26.0
4673,3,2017-07-08,sat,옥자,177907800,0.016,1489612500,22912,195959,104,322,4.5,26.0
4674,4,2017-07-08,sat,지랄발광 17세,51614200,0.005,522330200,6277,66130,109,283,4.5,26.0
4675,5,2017-07-08,sat,리얼,43563400,0.004,3194514330,5774,443921,240,335,4.5,26.0
4676,6,2017-07-08,sat,언더더씨,38224500,0.003,335008100,4921,43576,86,125,4.5,26.0
4677,7,2017-07-08,sat,꼬마참새 리차드: 아프리카 원정대,33211500,0.003,542979000,4413,73096,59,99,4.5,26.0
4678,8,2017-07-08,sat,킹 오브 프리즘 - 프라이드 더 히어로,32231500,0.003,398740500,3990,47664,27,35,4.5,26.0
4679,9,2017-07-08,sat,토마스와 친구들: wedwed께끼 해적선과 보물찾기,23512900,0.002,118893200,3562,17730,113,159,4.5,26.0
4680,0,2017-07-09,sun,스파이더맨: 홈 커밍,8168301700,0.831,29472057824,970771,3563946,1965,10524,32.5,26.3
4681,1,2017-07-09,sun,박열,958855700,0.098,14216166396,118132,1842240,686,2775,32.5,26.3
4682,2,2017-07-09,sun,트랜스포머: 최후의 기사,214510100,0.022,21140999028,27613,2566880,394,814,32.5,26.3
4683,3,2017-07-09,sun,옥자,146034000,0.015,1635646500,19186,215145,97,300,32.5,26.3
4684,4,2017-07-09,sun,지랄발광 17세,42838900,0.004,565169100,5270,71400,110,261,32.5,26.3
4685,5,2017-07-09,sun,꼬마참새 리차드: 아프리카 원정대,35373600,0.004,578352600,4641,77737,63,108,32.5,26.3
4686,6,2017-07-09,sun,리얼,34498900,0.004,3229013230,4509,448430,228,315,32.5,26.3
4687,7,2017-07-09,sun,언더더씨,34022000,0.003,369030100,4294,47870,83,122,32.5,26.3
4688,8,2017-07-09,sun,토마스와 친구들: wedwed께끼 해적선과 보물찾기,26564500,0.003,145457700,4047,21777,114,156,32.5,26.3
4689,9,2017-07-09,sun,부니베어: 로거빅 컴백홈 프로젝트,14915300,0.002,169278800,2158,24290,102,135,32.5,26.3
4690,0,2017-07-10,mon,스파이더맨: 홈 커밍,1977266100,0.783,31449323924,254624,3818570,1761,9331,144.5,24.0
4691,1,2017-07-10,mon,박열,313715800,0.124,14529882196,43647,1885887,691,2941,144.5,24.0
4692,2,2017-07-10,mon,트랜스포머: 최후의 기사,45718400,0.018,21186717428,6203,2573083,371,848,144.5,24.0
4693,3,2017-07-10,mon,옥자,42437500,0.017,1678084000,5864,221009,83,256,144.5,24.0
4694,4,2017-07-10,mon,택시운전사,25236000,0.01,26838000,4036,4218,8,12,144.5,24.0
4695,5,2017-07-10,mon,리얼,18284900,0.007,3247298130,2562,450992,271,393,144.5,24.0
4696,6,2017-07-10,mon,지랄발광 17세,18528000,0.007,583697100,2471,73871,111,280,144.5,24.0
4697,7,2017-07-10,mon,그 후,8781000,0.003,80748508,1246,10424,147,243,144.5,24.0
4698,8,2017-07-10,mon,헤드윅,6293000,0.002,253277131,866,32606,55,92,144.5,24.0
4699,9,2017-07-10,mon,노무현입니다,5739700,0.002,14476106412,856,1843179,60,94,144.5,24.0
4700,0,2017-07-11,tue,스파이더맨: 홈 커밍,2051712700,0.743,33501036624,267167,4085737,1797,9249,1.0,26.0
4701,1,2017-07-11,tue,박열,322814100,0.117,14852696296,45160,1931047,710,2904,1.0,26.0
4702,2,2017-07-11,tue,택시운전사,102167000,0.037,129005000,16990,21208,83,89,1.0,26.0
4703,3,2017-07-11,tue,옥자,50751600,0.018,1728835600,6969,227978,93,270,1.0,26.0
4704,4,2017-07-11,tue,트랜스포머: 최후의 기사,49794500,0.018,21236511928,6793,2579876,382,863,1.0,26.0
4705,5,2017-07-11,tue,다크 나이트,28924500,0.01,27092605000,3701,4091598,32,32,1.0,26.0
4706,6,2017-07-11,tue,지랄발광 17세,21480000,0.008,605177100,2869,76740,115,271,1.0,26.0
4707,7,2017-07-11,tue,리얼,18665800,0.007,3265963930,2693,453685,260,377,1.0,26.0
4708,8,2017-07-11,tue,오즈: 신기한 마법가루,11252000,0.004,14752000,1544,2044,13,13,1.0,26.0
4709,9,2017-07-11,tue,그 후,9949400,0.004,90697908,1431,11855,138,229,1.0,26.0
4710,0,2017-07-12,wed,스파이더맨: 홈 커밍,1644824300,0.678,35145860924,215812,4301549,1705,8859,0.0,27.1
4711,1,2017-07-12,wed,박열,275712300,0.114,15128408596,39140,1970187,653,2601,0.0,27.1
4712,2,2017-07-12,wed,플립,105250200,0.043,113637400,14315,15297,186,634,0.0,27.1
4713,3,2017-07-12,wed,내 사랑,82833300,0.034,124346200,11526,16831,175,591,0.0,27.1
4714,4,2017-07-12,wed,다크 나이트,64369900,0.027,27156974900,8474,4100072,126,399,0.0,27.1
4715,5,2017-07-12,wed,리얼,34511500,0.014,3300475430,6373,460058,182,243,0.0,27.1
4716,6,2017-07-12,wed,옥자,42848400,0.018,1771684000,5949,233927,92,257,0.0,27.1
4717,7,2017-07-12,wed,택시운전사,28710000,0.012,157715000,4785,25993,23,23,0.0,27.1
4718,8,2017-07-12,wed,트랜스포머: 최후의 기사,31423600,0.013,21267935528,4360,2584236,293,615,0.0,27.1
4719,9,2017-07-12,wed,지랄발광 17세,10065500,0.004,615242600,1375,78115,79,148,0.0,27.1
4720,0,2017-07-13,thur,스파이더맨: 홈 커밍,1403485100,0.612,36549346024,183923,4485472,1668,8446,NaN,27.6
4721,1,2017-07-13,thur,박열,250446100,0.109,15378854696,35493,2005680,594,2139,NaN,27.6
4722,2,2017-07-13,thur,카3: 새로운 도전,113212200,0.049,156858200,17037,21801,530,1181,NaN,27.6
4723,3,2017-07-13,thur,플립,120472500,0.053,234109900,16339,31636,205,632,NaN,27.6
4724,4,2017-07-13,thur,내 사랑,87828600,0.038,212174800,12104,28935,191,602,NaN,27.6
4725,5,2017-07-13,thur,예wed는 역사다,53225900,0.023,92061900,7960,13985,197,293,NaN,27.6
4726,6,2017-07-13,thur,다크 나이트,59904600,0.026,27216879500,7767,4107839,132,389,NaN,27.6
4727,7,2017-07-13,thur,옥자,34205500,0.015,1805889500,4635,238562,86,234,NaN,27.6
4728,8,2017-07-13,thur,판타스틱 단편 걸작선 1,24000000,0.01,24000000,4000,4000,3,20,NaN,27.6
4729,9,2017-07-13,thur,택시운전사,21990000,0.01,179705000,3613,29606,19,19,NaN,27.6
4730,0,2017-07-14,fri,스파이더맨: 홈 커밍,2143060542,0.645,38692406566,256830,4742302,1700,8751,0.0,28.7
4731,1,2017-07-14,fri,박열,354964342,0.107,15733819038,45994,2051674,630,2223,0.0,28.7
4732,2,2017-07-14,fri,플립,180557400,0.054,414667300,21784,53420,227,733,0.0,28.7
4733,3,2017-07-14,fri,카3: 새로운 도전,134365558,0.04,291223758,18730,40531,553,1190,0.0,28.7
4734,4,2017-07-14,fri,내 사랑,111573800,0.034,323748600,13898,42833,210,625,0.0,28.7
4735,5,2017-07-14,fri,다크 나이트,84250400,0.025,27301129900,9853,4117692,146,424,0.0,28.7
4736,6,2017-07-14,fri,예wed는 역사다,56594600,0.017,148656500,7670,21655,205,306,0.0,28.7
4737,7,2017-07-14,fri,옥자,49113500,0.015,1855003000,6559,245121,89,242,0.0,28.7
4738,8,2017-07-14,fri,택시운전사,31077000,0.009,210782000,5003,34609,27,28,0.0,28.7
4739,9,2017-07-14,fri,트랜스포머: 최후의 기사,31695300,0.01,21319126428,4027,2590905,212,328,0.0,28.7
4740,0,2017-07-15,sat,스파이더맨: 홈 커밍,5301827757,0.653,43994234323,632067,5374369,1781,9257,42.5,25.0
4741,1,2017-07-15,sat,카3: 새로운 도전,948461043,0.117,1239684801,126361,166892,800,2178,42.5,25.0
4742,2,2017-07-15,sat,박열,688937257,0.085,16422756295,85482,2137156,638,2025,42.5,25.0
4743,3,2017-07-15,sat,플립,352230100,0.043,766897400,41661,95081,249,873,42.5,25.0
4744,4,2017-07-15,sat,내 사랑,184449700,0.023,508198300,22392,65225,232,562,42.5,25.0
4745,5,2017-07-15,sat,다크 나이트,150444300,0.019,27451574200,17225,4134917,153,382,42.5,25.0
4746,6,2017-07-15,sat,옥자,99951000,0.012,1954954000,12912,258033,93,265,42.5,25.0
4747,7,2017-07-15,sat,예wed는 역사다,91003100,0.011,239659600,11823,33478,199,297,42.5,25.0
4748,8,2017-07-15,sat,트랜스포머: 최후의 기사,69804900,0.009,21388931328,8824,2599729,203,312,42.5,25.0
4749,9,2017-07-15,sat,너의 이름은.,31218600,0.004,29460205356,4049,3661217,198,289,42.5,25.0
4750,0,2017-07-16,sun,스파이더맨: 홈 커밍,4416140150,0.63,48410374473,528457,5902826,1762,8901,22.5,26.2
4751,1,2017-07-16,sun,카3: 새로운 도전,922140200,0.132,2161825001,121870,288762,798,2163,22.5,26.2
4752,2,2017-07-16,sun,박열,607606300,0.087,17030362595,75059,2212215,620,1948,22.5,26.2
4753,3,2017-07-16,sun,플립,334341000,0.048,1101238400,39542,134623,248,864,22.5,26.2
4754,4,2017-07-16,sun,내 사랑,172569000,0.025,680767300,20771,85996,233,552,22.5,26.2
4755,5,2017-07-16,sun,예wed는 역사다,109627200,0.016,349286800,14274,47752,217,316,22.5,26.2
4756,6,2017-07-16,sun,다크 나이트,118372600,0.017,27569946800,13845,4148762,151,356,22.5,26.2
4757,7,2017-07-16,sun,옥자,79610900,0.011,2034564900,10419,268452,93,257,22.5,26.2
4758,8,2017-07-16,sun,트랜스포머: 최후의 기사,58387900,0.008,21447319228,7394,2607123,191,292,22.5,26.2
4759,9,2017-07-16,sun,판타스틱 단편 걸작선 1,30000000,0.004,102000000,5000,17000,3,24,22.5,26.2
4760,0,2017-07-17,mon,스파이더맨: 홈 커밍,958471900,0.544,49368846373,124148,6026974,1600,8068,7.5,26.8
4761,1,2017-07-17,mon,박열,200598000,0.114,17230960595,27965,2240180,577,2100,7.5,26.8
4762,2,2017-07-17,mon,플립,141227500,0.08,1242465900,18975,153598,200,895,7.5,26.8
4763,3,2017-07-17,mon,내 사랑,100272500,0.057,781039800,13411,99407,204,687,7.5,26.8
4764,4,2017-07-17,mon,카3: 새로운 도전,66649000,0.038,2228474001,9753,298515,488,1080,7.5,26.8
4765,5,2017-07-17,mon,예wed는 역사다,61085800,0.035,410372600,8679,56431,204,364,7.5,26.8
4766,6,2017-07-17,mon,다크 나이트,46705400,0.026,27616652200,5872,4154634,143,413,7.5,26.8
4767,7,2017-07-17,mon,판타스틱 단편 걸작선 1,30000000,0.017,132000000,5000,22000,3,24,7.5,26.8
4768,8,2017-07-17,mon,옥자,25662400,0.015,2060227300,3487,271939,75,211,7.5,26.8
4769,9,2017-07-17,mon,택시운전사,20363000,0.012,245319000,3125,39950,18,19,7.5,26.8
4770,0,2017-07-18,tue,스파이더맨: 홈 커밍,853658600,0.489,50222504973,111280,6138254,1617,7934,2.5,26.5
4771,1,2017-07-18,tue,박열,185874100,0.107,17416834695,26207,2266387,602,2074,2.5,26.5
4772,2,2017-07-18,tue,플립,144710700,0.083,1387176600,19596,173194,219,923,2.5,26.5
4773,3,2017-07-18,tue,내 사랑,103418400,0.059,884458200,13867,113274,210,682,2.5,26.5
4774,4,2017-07-18,tue,택시운전사,79896000,0.046,325215000,12873,52823,73,75,2.5,26.5
4775,5,2017-07-18,tue,카3: 새로운 도전,67338000,0.039,2295812001,10271,308786,504,1050,2.5,26.5
4776,6,2017-07-18,tue,예wed는 역사다,62521900,0.036,472894500,9120,65551,210,371,2.5,26.5
4777,7,2017-07-18,tue,다크 나이트,39560200,0.023,27656212400,5058,4159692,142,392,2.5,26.5
4778,8,2017-07-18,tue,판타스틱 단편 걸작선 1,24000000,0.014,156000000,4000,26000,3,20,2.5,26.5
4779,9,2017-07-18,tue,옥자,24137200,0.014,2084364500,3336,275275,78,214,2.5,26.5
4780,0,2017-07-19,wed,스파이더맨: 홈 커밍,791554400,0.364,51014059373,103671,6241925,1472,7229,NaN,28.3
4781,1,2017-07-19,wed,47 미터,535406300,0.246,564592300,72116,75603,542,1914,NaN,28.3
4782,2,2017-07-19,wed,박열,165207000,0.076,17582041695,23249,2289636,557,1847,NaN,28.3
4783,3,2017-07-19,wed,플립,133653900,0.062,1520830500,18094,191288,215,962,NaN,28.3
4784,4,2017-07-19,wed,내 사랑,93991600,0.043,978449800,12746,126020,212,652,NaN,28.3
4785,5,2017-07-19,wed,카3: 새로운 도전,63700100,0.029,2359512101,9795,318581,441,837,NaN,28.3
4786,6,2017-07-19,wed,예wed는 역사다,49936800,0.023,522831300,7465,73016,193,336,NaN,28.3
4787,7,2017-07-19,wed,택시운전사,42246000,0.019,367461000,6420,59243,45,45,NaN,28.3
4788,8,2017-07-19,wed,내가 죽기 전에 가장 듣고 싶은 말,44130700,0.02,71628700,6015,9446,151,505,NaN,28.3
4789,9,2017-07-19,wed,옥자,28440000,0.013,2112804500,4169,279444,83,214,NaN,28.3
4790,0,2017-07-20,thur,덩케르크,1776036300,0.504,1840263500,224242,230263,1252,7554,NaN,29.9
4791,1,2017-07-20,thur,스파이더맨: 홈 커밍,595059400,0.169,51609118773,79499,6321424,895,3744,NaN,29.9
4792,2,2017-07-20,thur,47 미터,470758900,0.134,1035351200,62644,138247,605,1894,NaN,29.9
4793,3,2017-07-20,thur,플립,96692400,0.027,1617522900,13054,204342,179,670,NaN,29.9
4794,4,2017-07-20,thur,박열,76589300,0.022,17658630995,11184,2300820,389,832,NaN,29.9
4795,5,2017-07-20,thur,위시 어폰,73346000,0.021,76241000,9819,10162,264,529,NaN,29.9
4796,6,2017-07-20,thur,내 사랑,64140100,0.018,1042589900,8560,134580,180,422,NaN,29.9
4797,7,2017-07-20,thur,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,59775600,0.017,70132600,8423,9481,304,376,NaN,29.9
4798,8,2017-07-20,thur,예wed는 역사다,44938000,0.013,567769300,6988,80004,129,194,NaN,29.9
4799,9,2017-07-20,thur,카3: 새로운 도전,42962500,0.012,2402474601,6815,325396,312,463,NaN,29.9
4800,0,2017-07-21,fri,덩케르크,2173063468,0.479,4013326968,248042,478305,1245,7569,NaN,29.8
4801,1,2017-07-21,fri,스파이더맨: 홈 커밍,941842632,0.208,52550961405,113462,6434886,897,3834,NaN,29.8
4802,2,2017-07-21,fri,47 미터,633263832,0.14,1668615032,77370,215617,701,2299,NaN,29.8
4803,3,2017-07-21,fri,플립,143176700,0.032,1760699600,17354,221696,194,702,NaN,29.8
4804,4,2017-07-21,fri,박열,88706400,0.02,17747337395,11516,2312336,385,793,NaN,29.8
4805,5,2017-07-21,fri,위시 어폰,88431600,0.019,164672600,10966,21128,277,549,NaN,29.8
4806,6,2017-07-21,fri,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,78042800,0.017,148175400,10089,19570,325,414,NaN,29.8
4807,7,2017-07-21,fri,내 사랑,80664100,0.018,1123254000,9638,144218,187,426,NaN,29.8
4808,8,2017-07-21,fri,카3: 새로운 도전,65248900,0.014,2467723501,9187,334583,354,530,NaN,29.8
4809,9,2017-07-21,fri,예wed는 역사다,46681900,0.01,614451200,6347,86351,128,197,NaN,29.8
4810,0,2017-07-22,sat,덩케르크,4031277775,0.466,8044604743,460182,938487,1207,7330,0.5,29.3
4811,1,2017-07-22,sat,스파이더맨: 홈 커밍,1880483025,0.217,54431444430,225365,6660251,918,3841,0.5,29.3
4812,2,2017-07-22,sat,47 미터,979835825,0.113,2648450857,116795,332412,733,2699,0.5,29.3
4813,3,2017-07-22,sat,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,406629400,0.047,554804800,54480,74050,430,737,0.5,29.3
4814,4,2017-07-22,sat,카3: 새로운 도전,360646600,0.042,2828370101,47606,382189,538,1086,0.5,29.3
4815,5,2017-07-22,sat,플립,204210600,0.024,1964910200,24055,245751,211,722,0.5,29.3
4816,6,2017-07-22,sat,오즈: 신기한 마법가루,149925700,0.017,254356400,19926,34868,335,473,0.5,29.3
4817,7,2017-07-22,sat,박열,116492300,0.013,17863829695,14396,2326732,334,611,0.5,29.3
4818,8,2017-07-22,sat,내 사랑,113516800,0.013,1236770800,13353,157571,173,376,0.5,29.3
4819,9,2017-07-22,sat,위시 어폰,88139000,0.01,252811600,10708,31836,279,516,0.5,29.3
4820,0,2017-07-23,sun,덩케르크,3602600500,0.457,11647205243,411132,1349619,1181,7026,133.5,27.0
4821,1,2017-07-23,sun,스파이더맨: 홈 커밍,1628030050,0.206,56059474480,195009,6855260,914,3753,133.5,27.0
4822,2,2017-07-23,sun,47 미터,908432100,0.115,3556882957,107567,439979,711,2617,133.5,27.0
4823,3,2017-07-23,sun,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,486617500,0.062,1041422300,63909,137959,547,943,133.5,27.0
