,Unnamed: 0,rank,mname,director,provider,date,country,n_scrn,money,guest,genre,rating,grade,actor
135,135,136,오싹한 연애,황인호,씨제이이앤엠(주),2011-12-01,한국,469,21965313000,3001530,공포(호러),12세이상관람가,8.54,손예진|이민기|
136,136,137,드래곤 길들이기 2,딘 데블로이스,씨제이이앤엠(주),2014-07-23,미국,829,23979935189,3000056,애니메이션,전체관람가,8.93,제이 바루첼|제라드 버틀러|아메리카 페레라|
137,137,138,형,권수경,씨제이이앤엠(주),2016-11-23,한국,993,23129111893,2982022,코미디,12세이상관람가,8.34,조정석|디오|박신혜|
138,138,139,친구 2,곽경택,롯데쇼핑㈜롯데엔터테인먼트,2013-11-14,한국,968,21804687513,2971475,액션,청소년관람불가,6.23,유오성|주진모|김우빈|
139,139,140,26년,조근현,"(주)인벤트스톤,영화사청어람(주)",2012-11-29,한국,604,21241327145,2963449,액션,15세이상관람가,6.37,진구|한혜진|임슬옹|
140,140,141,고지전,장훈,(주)쇼박스,2011-07-20,한국,585,21968557600,2945137,드라마,15세이상관람가,8.64,신하균|고수|이제훈|류승수|고창석|이다윗|류승룡|김옥빈|조진웅|정인기|박영서|
141,141,142,엑스맨: 아포칼립스,브라이언 싱어,이십세기폭스코리아(주),2016-05-25,미국,1262,24467887950,2938818,액션,12세이상관람가,8.2,제임스 맥어보이|마이클 패스벤더|제니퍼 로렌스|오스카 아이삭|니콜라스 홀트|
142,142,143,프리즌,나현,(주)쇼박스,2017-03-23,한국,1047,23790276987,2931897,범죄,청소년관람불가,7.59,한석규|김래원|강신일|
143,143,144,극비수사,곽경택,(주)쇼박스,2015-06-18,한국,894,22389535897,2860786,드라마,15세이상관람가,8.09,김윤석|유해진|
144,144,145,표적,창,씨제이이앤엠(주),2014-04-30,한국,665,22256359300,2841788,액션,15세이상관람가,7.5,류승룡|유준상|이진욱|김성령|조여정|조은지|
145,145,146,앤트맨,페이튼 리드,월트디즈니컴퍼니코리아(주),2015-09-03,미국,949,23502249937,2839921,액션,12세이상관람가,8.61,폴 러드|마이클 더글라스|에반젤린 릴리|코리 스톨|
146,146,147,호빗: 다섯 군대 전투,피터 잭슨,워너브러더스 코리아(주),2014-12-17,미국,926,24268487685,2836774,어드벤처,12세이상관람가,8.48,마틴 프리먼|이안 맥켈런|리처드 아미티지|
147,147,148,호빗: 뜻밖의 여정,피터 잭슨,워너브러더스 코리아(주),2012-12-13,미국,1028,23436820716,2818993,어드벤처,12세이상관람가,8.42,마틴 프리먼|이안 맥켈런|리처드 아미티지|
148,148,149,메이즈 러너,웨스 볼,이십세기폭스코리아(주),2014-09-18,미국,648,21489367677,2812427,액션,12세이상관람가,8.29,윌 폴터|토마스 생스터|딜런 오브라이언|카야 스코델라리오|이기홍|
150,150,151,덩케르크,크리스토퍼 놀란,워너브러더스 코리아(주),2017-07-20,미국,1252,24576771848,2792705,액션,12세이상관람가,8.3,톰 하디|킬리언 머피|케네스 브래너|마크 라이런스|해리 스타일스|핀 화이트헤드|아뉴린 바나드|톰 글린 카니|잭 로던|배리 케오간|
151,151,152,혹성탈출: 진화의 시작,루퍼트 와이어트,이십세기폭스코리아(주),2011-08-17,미국,514,20629757000,2773794,액션,12세이상관람가,8.77,제임스 프랭코|톰 펠튼|프리다 핀토|브라이언 콕스|앤디 서키스|
152,152,153,메이즈 러너: 스코치 트라이얼,웨스 볼,이십세기폭스코리아(주),2015-09-16,미국,804,21596946349,2744413,액션,12세이상관람가,8.07,딜런 오브라이언|토마스 생스터|카야 스코델라리오|이기홍|
153,153,154,가디언즈 오브 갤럭시 VOL. 2,제임스 건,월트디즈니컴퍼니코리아 유한책임회사,2017-05-03,미국,1218,23452674686,2735719,액션,12세이상관람가,8.93,크리스 프랫|조 샐다나|데이브 바티스타|빈 디젤|브래들리 쿠퍼|
154,154,155,내가 살인범이다,정병길,(주)쇼박스,2012-11-08,한국,547,20338948000,2721903,액션,청소년관람불가,8.48,정재영|박시후|
155,155,156,나우 유 씨 미 : 마술사기단,루이스 리테리어,롯데쇼핑㈜롯데엔터테인먼트,2013-08-22,미국,691,19146691869,2718227,범죄,12세이상관람가,8.04,우디 해럴슨|제시 아이젠버그|마크 러팔로|멜라니 로랑|
156,156,157,미스 페레그린과 이상한 아이들의 집,팀 버튼,이십세기폭스코리아(주),2016-09-28,미국,904,21841214586,2718158,미스터리,12세이상관람가,8.46,에바 그린|엘라 퍼넬|에이사 버터필드|사무엘 L. 잭슨|앨리슨 제니|킴 딕켄스|주디 덴치|크리스 오다우드|
157,157,158,곤지암,정범식,(주)쇼박스,2018-03-28,한국,1124,21442440144,2675618,공포(호러),15세이상관람가,6.47,위하준|박지현|오아연|문예원|박성훈|이승욱|유제윤|
158,158,159,탐정: 리턴즈,이언희,씨제이이앤엠(주),2018-06-13,한국,1041,22852139220,2672608,코미디,15세이상관람가,8.46,권상우|성동일|이광수|
159,159,160,소원,이준익,롯데쇼핑㈜롯데엔터테인먼트,2013-10-02,한국,641,18251983100,2663170,드라마,12세이상관람가,9.32,설경구|엄지원|이레|
160,160,161,살인자의 기억법,원신연,(주)쇼박스,2017-09-06,한국,1064,21361479492,2656694,범죄,15세이상관람가,7.71,설경구|김남길|설현|오달수|
161,161,162,브레이킹 던 part2,빌 콘돈,(주)넥스트엔터테인먼트월드(NEW),2012-11-15,미국,665,18909583065,2654817,드라마,15세이상관람가,8.72,크리스틴 스튜어트|로버트 패틴슨|다코타 패닝|테일러 로트너|애슐리 그린|매기 그레이스|
162,162,163,탐정 : 더 비기닝,김정훈,씨제이이앤엠(주),2015-09-24,한국,764,20463956973,2625686,코미디,15세이상관람가,8.47,권상우|성동일|
163,163,164,미니언즈,"피에르 꼬팽,카일 발다",유니버설픽쳐스인터내셔널 코리아(유),2015-07-29,미국,792,18997911278,2625572,애니메이션,전체관람가,7.93,산드라 블록|존 햄|피에르 꼬팽|마이클 키튼|앨리슨 제니|
164,164,165,후궁 : 제왕의 첩,김대승,롯데쇼핑㈜롯데엔터테인먼트,2012-06-06,한국,624,19250354500,2621436,사극,청소년관람불가,6.81,조여정|김동욱|김민준|
165,165,166,트랜스포머: 최후의 기사,마이클 베이,롯데쇼핑㈜롯데엔터테인먼트,2017-06-21,미국,1739,21501959228,2614601,액션,12세이상관람가,6.32,마크 월버그|로라 하드독|조쉬 더하멜|안소니 홉킨스|
166,166,167,제이슨 본,폴 그린그래스,유니버설픽쳐스인터내셔널 코리아(유),2016-07-27,미국,827,21253434663,2611966,액션,15세이상관람가,8.39,알리시아 비칸데르|맷 데이먼|줄리아 스타일스|토미 리 존스|뱅상 카셀|
167,167,168,도리를 찾아서,앤드류 스탠튼,월트디즈니컴퍼니코리아(주),2016-07-06,미국,1091,20703899933,2601734,애니메이션,전체관람가,8.52,엘런 드제너러스|다이안 키튼|이드리스 엘바|도미닉 웨스트|케이틀린 올슨|헤이든 롤렌스|앨버트 브룩스|에드 오닐|
168,168,169,지금 만나러 갑니다,이장훈,롯데쇼핑㈜롯데엔터테인먼트,2018-03-14,한국,1163,20796161128,2601572,멜로/로맨스,12세이상관람가,8.73,소지섭|손예진|
169,169,170,위험한 상견례,김진영,롯데쇼핑㈜롯데엔터테인먼트,2011-03-31,한국,524,19174920500,2595625,코미디,12세이상관람가,7.61,송새벽|이시영|백윤식|김수미|
170,170,171,아수라,김성수,씨제이이앤엠(주),2016-09-28,한국,1278,20576226662,2594028,범죄,청소년관람불가,6.79,정우성|황정민|주지훈|곽도원|
171,171,172,보안관,김형주,롯데쇼핑㈜롯데엔터테인먼트,2017-05-03,한국,1091,20697532509,2571491,범죄,15세이상관람가,7.9,이성민|조진웅|김성균|
172,172,173,기술자들,김홍선,롯데쇼핑㈜롯데엔터테인먼트,2014-12-24,한국,641,19894297783,2564340,범죄,15세이상관람가,7.1,김우빈|김영철|고창석|이현우|조윤희|임주환|
173,173,174,퍼시픽 림,길예르모 델 토로,워너브러더스 코리아(주),2013-07-11,미국,1005,20477392512,2539114,액션,12세이상관람가,7.65,찰리 허냄|론 펄먼|이드리스 엘바|찰리 데이|키쿠치 린코|
174,174,175,엑스맨: 퍼스트 클래스,매튜 본,이십세기폭스코리아(주),2011-06-02,미국,587,19063768000,2532306,액션,12세이상관람가,9.05,제임스 맥어보이|마이클 패스벤더|케빈 베이컨|제니퍼 로렌스|재뉴어리 존스|
175,175,176,정글북,존 파브로,월트디즈니컴퍼니코리아(주),2016-06-09,미국,924,21457807134,2532051,어드벤처,12세이상관람가,8.45,이드리스 엘바|스칼렛 요한슨|루피타 뇽|벤 킹슬리|닐 세티|빌 머레이|
176,176,177,마이펫의 이중생활,크리스 리노드,유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,미국,726,19379904655,2517805,애니메이션,전체관람가,8.58,루이스 C.K.|엘리 켐퍼|에릭 스톤스트릿|바비 모니한|레이크 벨|케빈 하트|제니 슬레이트|
177,177,178,조작된 도시,박광현,씨제이이앤엠(주),2017-02-09,한국,1019,20119979587,2512572,범죄,15세이상관람가,8.04,지창욱|심은경|안재홍|
178,178,179,반창꼬,정기훈,(주)넥스트엔터테인먼트월드(NEW),2012-12-19,한국,466,17883988787,2471721,멜로/로맨스,15세이상관람가,8.57,고수|한효주|
179,179,180,보스 베이비,톰 맥그라스,씨제이이앤엠(주),2017-05-03,미국,1116,18918869704,2450023,애니메이션,전체관람가,8.67,알렉 볼드윈|
180,180,181,화차,변영주,필라멘트픽쳐스,2012-03-08,한국,548,18450760000,2435211,미스터리,15세이상관람가,7.92,이선균|김민희|조성하|
181,181,182,이웃사람,김휘,롯데쇼핑㈜롯데엔터테인먼트,2012-08-22,한국,600,18087442369,2434099,스릴러,청소년관람불가,7.52,김윤진|마동석|천호진|김성균|김새론|임하룡|장영남|도지한|
182,182,183,조선명탐정: 흡혈괴마의 비밀,김석윤,(주)쇼박스,2018-02-08,한국,1249,19691152764,2424387,사극,12세이상관람가,6.65,김명민|오달수|김지원|
183,183,184,재심,김태윤,"오퍼스픽쳐스,CGV아트하우스",2017-02-15,한국,935,19263100637,2420729,드라마,15세이상관람가,8.49,정우|강하늘|김해숙|
184,184,185,의뢰인,손영성,(주)쇼박스,2011-09-29,한국,522,17797042500,2393086,스릴러,15세이상관람가,8.02,하정우|박희순|장혁|
185,185,186,화이: 괴물을 삼킨 아이,장준환,(주)쇼박스,2013-10-09,한국,817,17678676795,2391963,액션,청소년관람불가,7.82,김윤석|여진구|조진웅|장현성|김성균|박해준|
186,186,187,007 스카이폴,샘 멘데스,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2012-10-26,미국,748,17487213000,2376145,액션,15세이상관람가,7.86,랄프 파인즈|다니엘 크레이그|하비에르 바르뎀|주디 덴치|
188,188,189,블라인드,안상훈,(주)넥스트엔터테인먼트월드(NEW),2011-08-10,한국,404,18361430500,2362906,스릴러,청소년관람불가,8.09,김하늘|유승호|
189,189,190,박열,이준익,메가박스중앙(주)플러스엠,2017-06-28,한국,1176,18093543795,2359174,드라마,12세이상관람가,8.09,이제훈|최희서|김인우|
190,190,191,스파이,폴 페이그,이십세기폭스코리아(주),2015-05-21,미국,665,18396836358,2315882,액션,15세이상관람가,6.97,설경구|문소리|다니엘 헤니|
191,191,192,모아나,"론 클레멘츠,존 머스커",월트디즈니컴퍼니코리아 유한책임회사,2017-01-12,미국,953,18055062307,2310054,애니메이션,전체관람가,9.15,드웨인 존슨|알란 터딕|아우이 크라발호|저메인 클레멘트|니콜 셰르징거|테무에라 모리슨|레이첼 하우스|
192,192,193,테이큰 2,올리비에 메가턴,이십세기폭스코리아(주),2012-09-27,프랑스,682,17581098553,2308596,액션,청소년관람불가,6.98,리암 니슨|매기 그레이스|팜케 얀센|라드 세르베드지야|
193,193,194,메이즈 러너: 데스 큐어,웨스 볼,이십세기폭스코리아(주),2018-01-17,미국,1090,18902975104,2299751,액션,12세이상관람가,7.88,딜런 오브라이언|토마스 생스터|이기홍|카야 스코델라리오|
194,194,195,호빗: 스마우그의 폐허,피터 잭슨,워너브러더스 코리아(주),2013-12-12,미국,811,17850613316,2282744,어드벤처,12세이상관람가,8.48,휴고 위빙|마틴 프리먼|루크 에반스|베네딕트 컴버배치|이안 맥켈런|리처드 아미티지|케이트 블란쳇|올랜도 블룸|앤디 서키스|크리스토퍼 리|에반젤린 릴리|
195,195,196,컨저링,제임스 완,워너브러더스 코리아(주),2013-09-17,미국,553,16353225777,2262758,공포(호러),15세이상관람가,7.85,베라 파미가|매켄지 포이|패트릭 윌슨|조이 킹|릴리 테일러|론 리빙스턴|
196,196,197,배트맨 대 슈퍼맨: 저스티스의 시작,잭 스나이더,워너브러더스 코리아(주),2016-03-24,미국,1709,18906246428,2256913,액션,12세이상관람가,6.86,헨리 카빌|벤 애플렉|에이미 아담스|로렌스 피시번|제시 아이젠버그|제레미 아이언스|홀리 헌터|갤 가돗|로렌 코핸|제프리 딘 모건|제이슨 모모아|에즈라 밀러|다이안 레인|
197,197,198,레디 플레이어 원,스티븐 스필버그,워너브러더스 코리아(주),2018-03-28,미국,1079,19924688571,2253729,액션,12세이상관람가,8.55,올리비아 쿡|벤 멘델슨|타이 쉐리던|사이먼 페그|마크 라이런스|T.J. 밀러|
198,198,199,배틀쉽,피터 버그,유니버설픽쳐스인터내셔널 코리아(유),2012-04-11,미국,736,16545921500,2241687,SF,12세이상관람가,7.45,테일러 키취|리암 니슨|리아나|브룩클린 데커|알렉산더 스카스가드|
199,199,200,셜록홈즈 : 그림자 게임,가이 리치,워너브러더스 코리아(주),2011-12-21,미국,370,16670913500,2239156,액션,15세이상관람가,8,로버트 다우니 주니어|주드 로|
200,200,201,7광구,김지훈,씨제이이앤엠(주),2011-08-04,한국,812,19314027000,2232179,SF,15세이상관람가,3.35,하지원|안성기|오지호|박철민|송새벽|
202,202,203,악의 연대기,백운학,씨제이이앤엠(주),2015-05-14,한국,776,17360123332,2192243,스릴러,15세이상관람가,7.63,손현주|마동석|최다니엘|박서준|
203,203,204,강남 1970,유하,(주)쇼박스,2015-01-21,한국,841,17717971499,2192172,액션,청소년관람불가,7.14,이민호|김래원|정진영|
204,204,205,맨 오브 스틸,잭 스나이더,워너브러더스 코리아(주),2013-06-13,미국,998,17092964063,2182227,SF,12세이상관람가,7.86,에이미 아담스|러셀 크로우|헨리 카빌|케빈 코스트너|다이안 레인|마이클 섀넌|안체 트라우|아예렛 주러|
205,205,206,원더 우먼,팻티 젠킨스,워너브러더스 코리아(주),2017-05-31,미국,1034,17468588886,2165401,액션,12세이상관람가,7.71,갤 가돗|크리스 파인|
207,207,208,겟 아웃,조던 필레,유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,미국,945,17431570075,2138146,공포(호러),15세이상관람가,8.24,브래드리 휘트포드|앨리슨 윌리암스|캐서린 키너|다니엘 칼루야|
208,208,209,나의 사랑 나의 신부,임찬상,씨네그루(주)다우기술,2014-10-08,한국,629,16592056305,2135614,멜로/로맨스,15세이상관람가,8.01,조정석|신민아|
209,209,210,굿바이 싱글,김태곤,(주)쇼박스,2016-06-29,한국,841,16912706195,2108273,코미디,15세이상관람가,8.1,김혜수|마동석|김현수|
210,210,211,몽타주,정근섭,(주)넥스트엔터테인먼트월드(NEW),2013-05-16,한국,540,15000722500,2095375,스릴러,15세이상관람가,8.54,엄정화|김상경|송영창|
211,211,212,논스톱,자움 콜렛 세라,(주)넥스트엔터테인먼트월드(NEW),2014-02-27,미국,582,16066174940,2084457,액션,15세이상관람가,8.6,리암 니슨|줄리안 무어|미셀 도커리|
