,filmoNames,peopleCd,peopleNm,repRoleNm,guest,movie_num,guest_rate,Tot_averageN,Tot_medianN,Tot_average0.3,Tot_median
381,"버닝|싱글라이더|우리들|도희야|화이: 괴물을 삼킨 아이|토니 레인즈의 한국영화 25년|시|여행자|나의 사랑, 나의 영화|밀양|두 번째 사랑|한국 영화의 르네상스|오아시스|박하사탕|초록물고기|아름다운 청년 전태일|그 섬에 가고 싶다",10057659,이창동,감독,527981,1,527981,-0.226673856,0.139091754,0.673326144,3.139091754
382,가려진 시간|마녀|만신|잉투기|기담|친절한 금자씨|숲|하트바이브레이터|유숙자|신봉리 우리집; 흔한 이야기|선인장 |12월 수요단편극장 “그들 각자의 ‘단편’ 영화관” |12월 단편 상상극장-응답하라 1988|KAFA 단편 3|11월 단편 상상극장-엄태화|촌철살인,10047368,엄태화,감독,527737,2,263868.5,-0.226759416,0.139006194,0.673240584,3.139006194
383,히든 피겨스|세인트 빈센트,10036228,데오도르 멜피,감독,527259,2,263629.5,-0.226927029,0.138838581,0.673072971,3.138838581
384,헬머니|위험한 상견례|가루지기|싸움의 기술|늦은여름|뼛살|혹성 탈출,10040668,신한솔,감독,519983,1,519983,-0.229478396,0.136287214,0.670521604,3.136287214
385,노예 12년|셰임|헝거,20169980,스티브 맥퀸,감독,515831,2,257915.5,-0.230934316,0.134831294,0.669065684,3.134831294
386,퍼스트 어벤져|울프맨|히달고|쥬라기 공원 3|옥토버 스카이|쥬만지 |페이지 마스터 |인간 로켓티어|애들이 줄었어요,10065132,조 존스톤,감독,514417,1,514417,-0.231430143,0.134335468,0.668569857,3.134335468
387,거울나라의 앨리스|머펫 모스트 원티드|머펫 대소동,20166822,제임스 보빈,감독,513202,1,513202,-0.231856189,0.133909422,0.668143811,3.133909422
388,퍼시픽 림: 업라이징|셰이프 오브 워터: 사랑의 모양|크림슨 피크|퍼시픽 림|마마|헬보이 2 : 골든 아미|판의 미로 - 오필리아와 세 개의 열쇠|헬보이|블레이드 2|악마의 등뼈|미믹 |크로노스,10003461,기예르모 델 토로,감독,506182,1,506182,-0.234317788,0.131447822,0.665682212,3.131447822
389,도라에몽 : 스탠 바이 미,10056771,야기 류이치,감독,503516,1,503516,-0.235252635,0.130512976,0.664747365,3.130512976
390,"어느날|남과 여|사랑한다, 사랑하지 않는다|멋진 하루|아주 특별한 손님|러브토크|여자, 정혜|티파니에서 아침을",10056949,이윤기,감독,501073,3,167024.3333,-0.236109285,0.129656325,0.663890715,3.129656325
391,커다랗고 커다랗고 커다란 배|니코: 산타비행단의 모험,20149783,요르겐 레르담,감독,500856,2,250428,-0.236185377,0.129580233,0.663814623,3.129580233
392,아부의 왕|소명 2-모겐족의 월드컵|밀양|비열한 거리|이제는 말할 수 있다|부라보! 김순봉,10061917,정승구,감독,497880,1,497880,-0.237228927,0.128536683,0.662771073,3.128536683
393,캐치미|돌 플레이어|교회누나,10058117,이현종,감독,492773,1,492773,-0.239019723,0.126745887,0.660980277,3.126745887
394,카3: 새로운 도전,10031972,브라이언 피,감독,487916,1,487916,-0.240722855,0.125042755,0.659277145,3.125042755
395,다이버전트 시리즈: 얼리전트|인서전트|R.I.P.D. : 알.아이.피.디.|레드|시간 여행자의 아내|플라이트 플랜|타투,10016782,로베르트 슈벤트케,감독,487676,3,162558.6667,-0.240807012,0.124958598,0.659192988,3.124958598
396,"치즈인더트랩|날, 보러와요|미쓰 와이프|밤의 여왕|원더풀 라디오|방울토마토|예의없는 것들|동행",10005652,김제영,감독,481480,2,240740,-0.242979672,0.122785938,0.657020328,3.122785938
397,조선미녀삼총사|유앤유|내 남자의 로맨스|죽어도 좋아|울랄라씨스터즈|단적비연수|쉬리,10029209,박제현,감독,480361,1,480361,-0.243372055,0.122393555,0.656627945,3.122393555
398,인필트레이터 : 잠입자들|히든 카드|링컨 차를 타는 변호사|테이크,10032080,브래드 퍼맨,감독,479088,2,239544,-0.243818439,0.121947171,0.656181561,3.121947171
399,넛잡: 땅콩 도둑들|볼츠와 블립 ,20111790,피터 레페니오티스,감독,478392,1,478392,-0.244062495,0.121703115,0.655937505,3.121703115
400,"로봇, 소리|작전|네번째 층 - 어느날 갑자기 두번째 이야기",10058219,이호재,감독,476665,1,476665,-0.244668076,0.121097534,0.655331924,3.121097534
401,잠베지아: 신비한 나무섬의 비밀,20128590,웨인 쏜리,감독,472692,1,472692,-0.246061229,0.119704381,0.653938771,3.119704381
402,주온: 더 파이널|학교괴담 : 저주의 언령|주온 : 끝의 시작|셔터 인 도쿄|감염|기묘한 이야기|최면,10050815,오치아이 마사유키,감독,471625,2,235812.5,-0.246435379,0.119330232,0.653564621,3.119330232
403,리얼,20254349,이사랑,감독,470105,1,470105,-0.246968374,0.118797236,0.653031626,3.118797236
404,피터 래빗|애니 |프렌즈 위드 베네핏|이지 A|파이어드 업!,10052944,윌 글럭,감독,467992,2,233996,-0.247709309,0.118056302,0.652290691,3.118056302
405,쓰리 썸머 나잇|마담 뺑덕|헨젤과 그레텔|남극일기|보금자리|모빌|기념품|인류 멸망 보고서 '해피 버스 데이'|인류 멸망 보고서 '멋진 신세계',10058886,임필성,감독,465749,1,465749,-0.248495828,0.117269782,0.651504172,3.117269782
406,락아웃: 익스트림미션,20128130,스테판 St. 레게르,감독,462176,1,462176,-0.249748719,0.116016891,0.650251281,3.116016891
407,조이|엑시덴탈 러브|아메리칸 허슬|실버라이닝 플레이북|파이터|네일드|아이 러브 허커비|쓰리 킹즈|디제스터,10012308,데이빗 O. 러셀,감독,457940,4,114485,-0.251234094,0.114531516,0.648765906,3.114531516
408,시간위의 집|실종 : 택시 납치 사건|스승의 은혜|일단뛰어|비수기|무서운 이야기|무서운 이야기 '공포 비행기',10058504,임대웅,감독,456361,2,228180.5,-0.251787779,0.113977831,0.648212221,3.113977831
409,어쌔신 크리드|맥베스,10061183,저스틴 커젤,감독,454074,2,227037,-0.252589727,0.113175883,0.647410273,3.113175883
410,노브레싱|미안하다 독도야|파랑주의보|알포인트,20134129,조용선,감독,451669,1,451669,-0.253433053,0.112332557,0.646566947,3.112332557
411,터닝메카드W: 반다인의 비밀 특별판|터닝메카드W: 블랙미러의 부활,20251869,홍헌표,감독,451516,2,225758,-0.253486703,0.112278907,0.646513297,3.112278907
412,"홀로그램 포 더 킹|클라우드 아틀라스|쓰리|인터내셔널|향수 : 어느 살인자의 이야기|사랑해, 파리|헤븐|공주와전사|롤라 런|겨울잠 자는 사람들",20114251,톰 티크베어,감독,449071,1,449071,-0.254344055,0.111421555,0.645655945,3.111421555
413,빅쇼트|앵커맨: 더 레전드 컨티뉴|스탠바이 캅|스텝 브라더스|텔라데가 나이트 : 리키 바비의 발라드|앵커맨,10041297,아담 맥케이,감독,446664,1,446664,-0.255188082,0.110577528,0.644811918,3.110577528
414,넛잡 2|슈퍼노바 지구 탈출기,20187750,캘런 브런커,감독,445274,2,222637,-0.255675493,0.110090118,0.644324507,3.110090118
415,헌츠맨: 윈터스 워,10035928,세딕 니콜라스 트로얀,감독,445009,1,445009,-0.255768416,0.109997194,0.644231584,3.109997194
416,원라인|떨|일출|나쁜 연기|제15회 미쟝센 단편영화제 전년도 수상작 1|제16회 대구단편영화제 경쟁8|제14회 미쟝센 단편영화제 비정성시1,20182346,양경모,감독,433825,1,433825,-0.259690144,0.106075467,0.640309856,3.106075467
417,터닝메카드W: 블랙미러의 부활|별주부,20188062,김석원,감독,429569,1,429569,-0.261182532,0.104583078,0.638817468,3.104583078
418,오피스|내가 살인범이다|아덴만의 여명(가제)|황해|작전|추격자|골목의끝,10089708,홍원찬,감독,428429,1,428429,-0.261582279,0.104183331,0.638417721,3.104183331
419,스머프: 비밀의 숲|노미오와 줄리엣|슈렉2|스피릿,10076064,캘리 애스버리,감독,427764,1,427764,-0.261815465,0.103950146,0.638184535,3.103950146
420,두 개의 달|레드 아이|링|엄마에게 애인이 생겼어요|나와 통하는 다음검색 : 레드 아이,10003947,김동빈,감독,425972,1,425972,-0.262443839,0.103321772,0.637556161,3.103321772
421,티끌모아 로맨스,10005640,김정환,감독,424002,1,424002,-0.263134629,0.102630981,0.636865371,3.102630981
422,신이 보낸 사람|휴일|소문|레디액션 청춘,20114292,김진무,감독,423026,1,423026,-0.263476869,0.102288741,0.636523131,3.102288741
423,"화산고래|창백한 얼굴들|무뢰한|제불찰씨 이야기|나의 사랑, 나의 영화|역도산|H(에이치)|피도 눈물도 없이|킬리만자로|이재수의 난|8월의 크리스마스|초록물고기",10050533,오승욱,감독,414626,1,414626,-0.266422372,0.099343238,0.633577628,3.099343238
424,러빙 빈센트,10082821,휴 웰치맨,감독,408322,1,408322,-0.268632902,0.097132708,0.631367098,3.097132708
425,러빙 빈센트,10012671,도로타 코비엘라,감독,408322,1,408322,-0.268632902,0.097132708,0.631367098,3.097132708
426,50가지 그림자: 해방|50가지 그림자: 심연|퍼펙트 스트레인저|컨피던스|커럽터|체임버|글렌게리 글렌로스|아버지와 아들|레크레스 ,10064384,제임스 폴리,감독,407405,2,203702.5,-0.268954453,0.096811157,0.631045547,3.096811157
427,니코: 산타비행단의 모험|니코,10074772,캐리 주스넌,감독,407264,1,407264,-0.269003896,0.096761715,0.630996104,3.096761715
428,나의 소녀시대,10060348,프랭키 첸,감독,406284,1,406284,-0.269347538,0.096418073,0.630652462,3.096418073
429,패키지|보통사람|히어로|미아,10004369,김봉한,감독,405953,2,202976.5,-0.269463604,0.096302006,0.630536396,3.096302006
430,좋은 친구들|마음이2|방과후 옥상|가족|이웃|우리. 여행자들,20142138,이도윤,감독,404456,1,404456,-0.269988535,0.095777075,0.630011465,3.095777075
431,사랑이 무서워|해운대|첼로-홍미주 일가 살인사건|라이어|바다에서|이발소,10062030,정우철,감독,397923,1,397923,-0.272279365,0.093486245,0.627720635,3.093486245
432,몬스터 패밀리|빌리와 용감한 녀석들 3D|임피 원더랜드 가다|돼지코 아기공룡 임피의 모험|백 투 가야,10089026,호거 태프,감독,397633,1,397633,-0.272381055,0.093384555,0.627618945,3.093384555
433,에브리바디 원츠 썸!!|히치콕 트뤼포|보이후드|비포 미드나잇|버니|나와 오손 웰스|패스트푸드 네이션|스캐너 다클리|배드 뉴스 베어즈|비포 선셋|스쿨 오브 락|웨이킹 라이프|테잎|뉴튼 보이즈|서버비아|비포 선라이즈|멍하고 혼돈스러운|슬래커|라이브 프럼 쉬바스 댄스 플로워 |AISFF2015 시네마 올드 앤 뉴 ,10020023,리차드 링클레이터,감독,394369,2,197184.5,-0.273525594,0.092240016,0.626474406,3.092240016
434,공범자들|7년-그들이 없는 언론|자백,20235206,최승호,감독,388428,2,194214,-0.275608836,0.090156774,0.624391164,3.090156774
435,내 심장을 쏴라|아부의 왕|슈퍼맨이었던 사나이|타짜|내 생애 가장 아름다운 일주일|쌍둥이들|시린 귀를 감싸며,10026804,문제용,감독,387409,1,387409,-0.275966154,0.089799456,0.624033846,3.089799456
436,골든슬럼버|나의 독재자|끝까지 간다|김씨표류기|천하장사 마돈나|남극일기|아라한 장풍대작전|안녕! 유에프오|품행제로|신라의 달밤|커밍 아웃,10058053,이해준,감독,385934,1,385934,-0.27648337,0.08928224,0.62351663,3.08928224
437,천재 강아지 미스터 피바디|플라이페이퍼|포비든 킹덤: 전설의 마스터를 찾아서|헌티드 맨션|스튜어트 리틀 2|스튜어트 리틀|라이온 킹,10018181,롭 민코프,감독,385552,1,385552,-0.276617321,0.08914829,0.623382679,3.08914829
438,원더 휠|카페 소사이어티|이레셔널 맨|매직 인 더 문라이트|지골로 인 뉴욕|블루 재스민|베리만 통과하기|로마 위드 러브|우디 앨런 : 우리가 몰랐던 이야기 |미드나잇 인 파리|환상의 그대|왓에버 웍스|내 남자의 아내도 좋아|카산드라 드림|스쿠프|매치 포인트|아웃사이더|멜린다와 멜린다|우디 앨런의 애니씽 엘스|헐리우드 엔딩|제이드 스콜피온의 저주|스탠리 큐브릭: 영화 속의 인생|스몰 타임 크룩스|픽킹 업 더 피시스|스윗 앤 로다운|개미|셀러브리티|해리 파괴하기|에브리원 세즈 아이러브유 |마이티아프로디테 |브로드웨이를 쏴라 |맨하탄 미스테리|그림자와 안개|라디오 데이즈|브로드웨이의 대니 로즈|슬리퍼|돈을 갖고 튀어라|앨리스,10052035,우디 앨런,감독,385268,5,77053.6,-0.276716907,0.089048704,0.623283093,3.089048704
439,오스|에베레스트|투건스|콘트라밴드|살인의 기억|천국으로 가는 초라한 여행|폭풍의 계절|보이지 않는 세계|성난 바다|레이캬비크|버림받은 천사들|분열|아그네스의 원죄 ,10029772,발타자르 코루마쿠르,감독,384923,2,192461.5,-0.276837883,0.088927728,0.623162117,3.088927728
440,로건 럭키|쇼를 사랑한 남자|사이드 이펙트|매직 마이크|케빈에 대하여|헤이와이어|컨테이젼|걸프렌드 익스피어리언스|인포먼트|체|오션스 써틴|굿 저먼|버블|에로스|오션스 트웰브|솔라리스|풀 프론탈|오션스 일레븐|트래픽|에린 브로코비치|라이미|조지클루니의 표적|카프카 |섹스 거짓말 그리고 비디오테이프,10039429,스티븐 소더버그,감독,383589,6,63931.5,-0.277305657,0.088459954,0.622694343,3.088459954
441,소수의견|혈의 누|피도 눈물도 없이|죽거나 혹은 나쁘거나|간첩 리철진,10004620,김성제,감독,383332,1,383332,-0.277395775,0.088369835,0.622604225,3.088369835
442,헤이트풀8|장고:분노의 추적자|바스터즈: 거친 녀석들|데쓰 프루프|그라인드 하우스|씬 시티|킬 빌2|킬빌|배다스 시네마|재키 브라운 |황혼에서 새벽까지|포 룸 |펄프 픽션 |트루 로맨스 |저수지의 개들 ,10076801,쿠엔틴 타란티노,감독,380496,2,190248,-0.278390233,0.087375377,0.621609767,3.087375377
443,용쟁호투: 전설의 시작|컨트롤러,10067005,조지 놀피,감독,373344,1,373344,-0.280898119,0.084867492,0.619101881,3.084867492
444,눈의 여왕 3: 눈과 불의 마법대결|눈의 여왕 2: 트롤의 마법거울,10044740,알렉세이 트시칠린,감독,366442,1,366442,-0.283318341,0.08244727,0.616681659,3.08244727
445,그레이의 50가지 그림자|존 레논 비긴즈-노웨어 보이,20112365,샘 테일러-존슨,감독,364415,1,364415,-0.284029119,0.081736492,0.615970881,3.081736492
446,미스 유 올레디|플러쉬|레드 라이딩 후드|트와일라잇|위대한 탄생|독타운의 제왕들|13살의 반란 ,10074930,캐서린 하드윅,감독,362572,1,362572,-0.284675376,0.081090234,0.615324624,3.081090234
447,홈|헷지|신밧드:7대양의 전설|개미,10081839,팀 존슨,감독,360556,1,360556,-0.285382297,0.080383313,0.614617703,3.080383313
448,클로버필드 10번지,10010411,댄 트라첸버그,감독,356976,1,356976,-0.286637642,0.079127968,0.613362358,3.079127968
449,"강변 호텔|그 후|풀잎들|클레어의 카메라|밤의 해변에서 혼자|당신자신과 당신의 것|지금은맞고그때는틀리다|자유의 언덕|우리 선희|누구의 딸도 아닌 해원|토니 레인즈의 한국영화 25년|다른나라에서|북촌방향|옥희의 영화|하하하|잘 알지도 못하면서|밤과 낮|나의 사랑, 나의 영화|해변의 여인|극장전|한국 영화의 르네상스|여자는 남자의 미래다|생활의 발견|오! 수정|강원도의 힘|돼지가 우물에 빠진 날|리스트|첩첩산중|10월 단편 상상극장-홍상수 단편선|베니스 70 : 미래 재장전|어떤 방문 : 디지털 삼인삼색2009",10089497,홍상수,감독,355946,9,39549.55556,-0.286998817,0.078766793,0.613001183,3.078766793
450,"석조저택 살인사건|미쓰GO|기담|야수와 미녀|올드보이|보스 상륙 작전(Boss X File)|복수는 나의 것|믿거나 말거나, 찬드라의 경우|쓰리 몬스터",10061563,정식,감독,351830,1,351830,-0.288442114,0.077323496,0.611557886,3.077323496
