rank,mname,director,provider,date,country,n_scrn,guest,genre,rating,grade,actor,director_score,director_grade,actor_score,actor_grade,grene_score,grene_grade,provider1_power,providera_grade,provider2_power,providerb_grade
"1,734",슈퍼처방전,대니 분,(주)영화사 빅,2014-12-10,프랑스,144,18919,코미디,12세이상관람가,7.93,대니 분|카드 므라드|엘리스 폴|,4.699094781, ,4.765505207,,1.119723488,,Na,Na,2.04346,d
"1,737",누구에게나 찬란한,임유철,CGV아트하우스,2014-11-06,한국,51,18804,다큐멘터리,전체관람가,9.34,김남길|김태근|박철우|신성훈|,4.951322077, ,5.63990081,,-0.526953931,,2.77701,c,2.77701,d
"1,738",프란치스코,베다 도캄포 페이주,스튜디오 프로그레시브 인큐베이터,2016-03-10,스페인,184,18799,드라마,12세이상관람가,8.68,다리오 그란디네티|실비아 아바스칼|,0, ,4.765486154,,3.619562379,c,Na,Na,Na,Na
"1,740",슬립리스: 크리미널 나이트,바란 보 오다르,(주)미디어로그,2017-03-08,미국,158,18740,액션,15세이상관람가,6.04,제이미 폭스|미셸 모나한|데이빗 하버|더모트 멀로니|가브리엘 유니온|,0, ,4.943588034,,1.847537118,,Na,Na,Na,Na
"1,742",로렌스 애니웨이,자비에 돌란,(주)엣나인필름,2013-12-19,캐나다,27,18705,멜로/로맨스,15세이상관람가,8.55,나탈리 베이|멜빌 푸포|모니아 초크리|이브 자크|수잔 클레망|,2.791735668, ,4.770333865,,1.723480539,,Na,Na,1.21321,e
"1,745",섬. 사라진 사람들,이지승,(주)콘텐츠판다,2016-03-03,한국,206,18485,스릴러,15세이상관람가,7.81,박효주|배성우|이현욱|,0, ,5.510152423,,0.871939002,,Na,Na,Na,Na
"1,746",그 후,홍상수,"(주)영화제작전원사 ,(주)콘텐츠판다",2017-07-06,한국,168,18440,드라마,청소년관람불가,6.49,권해효|,0, ,4.771779398,,3.619562379,c,0,0,0,0
"1,751",쿼바디스,김재환,"주식회사 단유필름,주식회사 푸르모디티",2014-12-10,한국,15,18248,다큐멘터리,12세이상관람가,8.93,이종윤|안석환|남명렬|,0, ,4.765398666,,-0.526953931,,0,0,0,0
"1,753",은혼,후쿠다 유이치,(주)라이크 콘텐츠,2017-12-07,일본,137,18172,액션,12세이상관람가,7.32,오구리 슌|스다 마사키|하시모토 칸나|나가사와 마사미|오카다 마사키|,0, ,4.810484771,,1.872098244,,Na,Na,Na,Na
"1,755",한경직,천정훈,(주)씨타마운틴픽쳐스,2012-09-13,한국,7,18113,다큐멘터리,전체관람가,7.67,한경직|정애리|,0, ,4.765377231,,-0.526953931,,Na,Na,Na,Na
"1,757",리그레션,알레한드로 아메나바르,(주)박수엔터테인먼트,2015-10-15,스페인,143,18057,스릴러,15세이상관람가,6.23,에단 호크|엠마 왓슨|,5.304287759, ,5.853910321,,0.871939002,,Na,Na,2.31572,d
"1,758",버스 657,스콧 만,(주)스톰픽쳐스코리아,2016-01-14,미국,161,18042,액션,15세이상관람가,7.94,데이브 바티스타|로버트 드 니로|제프리 딘 모건|케이트 보스워스|,1.667385989, ,5.65641885,,1.992455235,,Na,Na,Na,Na
"1,759",인카네이트,브래드 페이튼,판씨네마(주),2017-05-25,미국,229,18028,스릴러,15세이상관람가,6.55,아론 에크하트|데이비드 매주즈|캐리스 밴 허슨|,4.125059528, ,5.016145208,,0.871939002,,2.13094,c,2.13094,d
"1,762",옐로우버드,"도미니크 몽페리,크리스티앙 드 비타","(주)영화사오원,(주)브리즈픽처스",2015-02-18,프랑스,127,18020,애니메이션,전체관람가,7.98,세스 그린|다코타 패닝|대니 글로버|아르튀르 뒤퐁|사라 포레스티에|브루노 살로몬|,0, ,4.913817991,,0.645011969,,0,0,0,0
"1,763",캡틴 하록,아라마키 신지,(주)박수엔터테인먼트,2014-01-16,일본,120,17977,애니메이션,12세이상관람가,7.58,오구리 슌|미우라 하루마|아오이 유우|,5.304287759, ,4.806764107,,1.14017055,,Na,Na,2.31572,d
"1,765",당신자신과 당신의 것,홍상수,"(주)영화제작전원사 ,(주)콘텐츠판다",2016-11-10,한국,151,17924,드라마,청소년관람불가,6.95,김주혁|이유영|김의성|권해효|유준상|,0, ,6.026356482,,3.619562379,c,0,0,0,0
"1,766",퍼펙트,닐스 아르덴 오플레브,(주)마인스 엔터테인먼트,2013-09-25,미국,136,17916,액션,청소년관람불가,6.67,콜린 파렐|누미 라파스|테렌스 하워드|,2.087047694, ,5.191410391,,2.397061794,,Na,Na,Na,Na
"1,767","불량소녀, 너를 응원해!",도이 노부히로,글뫼 주식회사,2016-09-21,일본,128,17875,드라마,12세이상관람가,9.08,아리무라 카스미|,0, ,4.801905519,,3.619562379,c,Na,Na,Na,Na
"1,768",아이 캔 온리 이매진,"앤드류 어윈,존 어윈","(주)영화사 그램,TCO(주)더콘텐츠온",2018-06-21,미국,156,17845,드라마,12세이상관람가,7.96,J. 마이클 핀리|매들린 캐롤|트레이스 에드킨스|데니스 퀘이드|,0, ,4.768198116,,1.935934181,,0.46723,e,0,0
"1,769",셰임,스티브 맥퀸,㈜영화사 백두대간,2013-05-09,영국,34,17827,드라마,청소년관람불가,8.2,마이클 패스벤더|캐리 멀리건|제임스 뱃지 데일|,0, ,5.570020098,,3.619562379,c,Na,Na,Na,Na
"1,771",이별계약,오기환,씨제이이앤엠(주),2013-06-20,한국,63,17797,멜로/로맨스,12세이상관람가,8.36,펑위옌|바이바이허|장경부|,19.94668544, ,4.765327056,,1.723480539,,16.58469,a,16.58469,a
"1,772",멜랑콜리아,라스 폰 트리에,(주)팝엔터테인먼트,2012-05-17,덴마크,21,17766,드라마,15세이상관람가,7.66,커스틴 던스트|샤를로뜨 갱스부르|,5.697394867, ,4.793177383,,2.17577502,,Na,Na,2.46878,d
"1,773",나라타주,유키사다 이사오,(주)팝엔터테인먼트,2018-03-08,일본,146,17695,멜로/로맨스,15세이상관람가,6.5,마츠모토 준|아리무라 카스미|사카구치 켄타로|,5.697394867, ,4.782558125,,1.723480539,,Na,Na,2.46878,d
"1,774","괜찮아요, 미스터 브래드",마이크 화이트,"(주)영화사 진진,(주)누리픽쳐스",2017-09-21,미국,135,17691,드라마,12세이상관람가,8.37,벤 스틸러|,3.078397672, ,5.372311814,,3.619562379,c,0,0,1.29422,e
"1,776",미라클 프롬 헤븐,패트리시아 리건,유니버설픽쳐스인터내셔널 코리아(유),2016-05-25,미국,92,17625,드라마,전체관람가,8.27,제니퍼 가너|마틴 헨더슨|카일리 로저스|,12.36267795, ,4.773703335,,3.619562379,e,1.26444,d,1.26444,e
"1,778",비틀스: 에잇 데이즈 어 위크 <U+2013> 투어링 이어즈,론 하워드,메가박스중앙(주)플러스엠,2016-10-19,영국,150,17563,드라마,12세이상관람가,9.05,존 레논|폴 매카트니|조지 해리슨|링고 스타|,4.031018854, ,4.765289902,,0,c,7.81252,a,7.81252,b
"1,780",혼스,알렉산더 아야,(주)팝엔터테인먼트,2014-11-27,미국,166,17535,판타지,청소년관람불가,7.31,다니엘 래드클리프|주노 템플|,5.697394867, ,5.131898833,,0.505360523,,2.95141,c,2.95141,d
"1,781",인 더 하우스,프랑수아 오종,찬란,2013-07-04,프랑스,25,17529,스릴러,15세이상관람가,8.33,크리스틴 스콧 토마스|엠마누엘 자이그너|파브리스 루치니|어니스트 움하우어|,0, ,4.773567049,,1.970988353,,Na,Na,2.46878,d
"1,782",뚜르: 내 생애 최고의 49일,"임정하,전일우,박형준,김양래",(주)리틀빅픽쳐스,2017-02-01,한국,227,17449,다큐멘터리,12세이상관람가,9.25,이윤혁|이장훈|윤학병|임영석|이남규|,3.274940472, ,9.530543602,c,-0.526953931,,Na,Na,Na,Na
"1,783",태양을 쏴라,김태식,(유)조이앤시네마,2015-03-19,한국,156,17444,멜로/로맨스,청소년관람불가,4.06,강지환|윤진서|,0, ,4.883330117,,0.459425979,,1.65901,d,1.65901,e
"1,785",터치,민병훈,(주)팝엔터테인먼트,2012-11-08,한국,95,17403,드라마,청소년관람불가,6.79,김지영|유준상|,5.697394867, ,5.331485749,,3.619562379,,Na,Na,Na,Na
"1,786",밀리언 웨이즈,세스 맥팔레인,유니버설픽쳐스인터내셔널 코리아(유),2014-06-12,미국,194,17373,코미디,청소년관람불가,7.21,아만다 사이프리드|샤를리즈 테론|리암 니슨|세스 맥팔레인|지오바니 리비시|닐 패트릭 해리스|사라 실버맨|,12.36267795, ,6.062569052,,1.119723488,c,Na,Na,2.46878,d
"1,787",유아 낫 유,조지 C. 울프,(주)마인스 엔터테인먼트,2015-01-21,미국,103,17372,드라마,15세이상관람가,8.73,힐러리 스웽크|에미 로섬|조쉬 더하멜|,2.087047694, ,5.334746375,,3.619562379,,7.81252,a,7.81252,b
"1,788",두레소리,조정래,(주)명필름,2012-05-10,한국,132,17362,드라마,12세이상관람가,8.88,김슬기|조아름|함현상|최은영|임하늬|최은혜|,0, ,4.765257987,,3.619562379,c,Na,Na,Na,Na
"1,789",홀리 모터스,레오스 카락스,오드,2013-04-04,프랑스,34,17348,드라마,청소년관람불가,7.54,에바 멘데스|카일리 미노그|드니 라방|에디뜨 스꼽|,0, ,4.766371881,,3.619562379,c,Na,Na,Na,Na
"1,794",판타스틱 부니베어,정량,(주)박수엔터테인먼트,2018-03-15,중국,302,17296,애니메이션,전체관람가,7.12,조연우|신정훈|박상우|오은수|송영인|방지원|,5.304287759, ,4.771114163,,1.252042572,c,Na,Na,Na,Na
"1,795",아인,모토히로 카츠유키,판씨네마(주),2018-02-28,일본,160,17287,SF,15세이상관람가,7.65,사토 타케루|아야노 고|,4.125059528, ,4.773331393,,1.478998482,,Na,Na,2.31572,d
"1,796",앤젤스 셰어: 천사를 위한 위스키,켄 로치,(주)티캐스트,2013-05-16,영국,21,17257,코미디,15세이상관람가,7.57,로저 알람|존 헨쇼|폴 브래니건|자스민 리긴스|게리 메이틀랜드|윌리엄 루앤|,0, ,4.765241315,,2.119659045,,2.13094,c,2.13094,d
"1,797",어떤살인,안용훈,"TCO(주)더콘텐츠온,(주)전망좋은 영화사",2015-10-28,한국,179,17190,스릴러,청소년관람불가,7.6,윤소이|신현빈|임서주|김혁|,0, ,4.765230677,,0.871939002,,Na,Na,Na,Na
"1,800",길,정인봉,(주)더블앤조이픽쳐스,2017-05-11,한국,54,17014,드라마,12세이상관람가,8.27,김혜자|송재호|허진|,0, ,4.781404588,,3.619562379,,0.46723,e,0,0
"1,802",프라이버시,존 크로울리,(주)인벤트스톤,2014-03-20,영국,165,16936,범죄,15세이상관람가,7.37,에릭 바나|레베카 홀|짐 브로드벤트|,2.334285822, ,5.322342906,,0.871939002,c,Na,Na,Na,Na
"1,803",월플라워,스티븐 크보스키,데이지엔터테인먼트,2013-04-11,미국,28,16912,드라마,15세이상관람가,9.08,엠마 왓슨|로건 레먼|에즈라 밀러|,0, ,5.57851144,,3.619562379,,1.16954,d,Na,Na
"1,804",하늘이 보내준 딸,비자이,(주)싸이더스,2012-04-19,인도,107,16875,가족,전체관람가,8.71,치얀 비크람|사라 아준|,0, ,0,,-0.589508116,c,Na,Na,Na,Na
"1,805",잉투기,엄태화,CGV아트하우스,2013-11-14,한국,94,16859,액션,15세이상관람가,7.54,엄태구|류혜영|권율|,4.951322077, ,5.021233286,,3.091504585,,0.84913,e,Na,Na
"1,807",명왕성,신수원,(주)싸이더스,2013-07-11,한국,78,16828,드라마,15세이상관람가,7.47,이다윗|성준|김꽃비|,0, ,5.075425317,,2.520513028,e,2.77701,c,2.77701,d
"1,808",주문은 토끼입니까?? ~디어 마이 시스터~,하시모토 히로유키,(주)애니플러스,2018-01-18,일본,84,16655,애니메이션,전체관람가,4.57,사쿠라 아야네|미나세 이노리|타네다 리사|사토 사토미|우치다 마아야|,0, ,4.768018186,,0,g,0.84913,e,Na,Na
"1,809",여배우는 오늘도,문소리,(주)메타플레이,2017-09-14,한국,46,16646,드라마,15세이상관람가,8.87,문소리|,0, ,5.936745124,,2.619626823,,Na,Na,Na,Na
"1,810",산타바바라,조성규,(주)나이너스엔터테인먼트,2014-07-16,한국,101,16626,멜로/로맨스,15세이상관람가,7.29,이상윤|윤진서|이솜|,3.415606826, ,4.921870624,,1.723480539,g,Na,Na,Na,Na
"1,812",7년-그들이 없는 언론,김진혁,(주)인디플러그,2017-01-12,한국,105,16577,다큐멘터리,12세이상관람가,8.52,강지웅|권성민|권석재|노종면|박성제|박성호|박진수|우장균|이근행|이용마|정영하|정유신|조승호|최승호|현덕수|이정호|이채훈|정대균|조상운|황일송|,0, ,4.765133345,,-0.526953931,,1.54395,d,1.54395,e
"1,813",오드토머스,스티븐 소머즈,(주)영화사 빅,2014-08-27,미국,165,16555,액션,15세이상관람가,7.79,안톤 옐친|윌렘 대포|애디슨 팀린|레오노어 바레라|애슐리 소머즈|,4.699094781, ,5.222974317,,1.759052082,,Na,Na,Na,Na
"1,814",내 이야기!!,카와이 하야토,(주)영화사오원,2018-04-12,일본,143,16467,멜로/로맨스,12세이상관람가,9.04,스즈키 료헤이|나가노 메이|사카구치 켄타로|,0, ,4.781661706,,0.723544983,,Na,Na,2.04346,d
"1,815",바르다가 사랑한 얼굴들,"아녜스 바르다,제이알",(주)영화사 진진,2018-06-14,프랑스,53,16466,다큐멘터리,전체관람가,8.92,아녜스 바르다|제이알|,3.078397672, ,0,,-0.526953931,,Na,Na,Na,Na
"1,818",마돈나,신수원,(주)리틀빅픽쳐스,2015-07-02,한국,65,16385,드라마,청소년관람불가,7.74,서영희|권소현|김영민|변요한|,3.274940472, ,4.885375323,,3.619562379,,Na,Na,1.29422,e
"1,821",리틀 폭스,갈수영,예지림엔터테인먼트,2016-06-23,중국,150,16204,애니메이션,전체관람가,7.36,이지현|김연우|박상훈|윤세웅|이현|서원석|교시우|유주|,1.767523901, ,4.816168672,,1.468025358,c,1.65901,d,1.65901,e
"1,824",예전부터 계속 좋아했어 ~고백실행위원회~,야나기자와 테츠야,(주)디스테이션,2016-09-29,일본,77,16187,애니메이션,전체관람가,7.99,카미야 히로시|토마츠 하루카|카지 유우키|아스미 카나|스즈무라 켄이치|토요사키 아키|요나가 츠바사|하나에 나츠키|미도리카와 히카루|아마미야 소라|,0, ,4.774999694,,1.064585607,,Na,Na,Na,Na
"1,826",베이트,킴블 렌달,(주)팝파트너스,2013-08-08,호주,59,16091,공포(호러),15세이상관람가,5.13,자비에르 사무엘|샤니 빈슨|줄리안 맥마혼|포이베 톤킨|,0, ,4.771551787,,-0.176144965,,Na,Na,Na,Na
"1,828",스파이 게임,마이클 앱티드,메가박스중앙(주)플러스엠,2017-09-14,영국,203,15986,액션,15세이상관람가,7.61,누미 라파스|토니 콜렛|올랜도 블룸|마이클 더글라스|존 말코비치|,4.031018854, ,5.435574777,,1.992455235,,Na,Na,Na,Na
"1,829",십계: 구원의 길,알렉상드르 아반치니,씨네그루(주)키다리이엔티,2017-04-13,브라질,97,15974,드라마,전체관람가,6.81,길예르미 윈터|세르지오 마로네|카밀라 로드리게즈|지젤 이티에|,2.33289481, ,4.7650376,,3.619562379,,2.95141,c,2.95141,d
"1,832",아기돼지 3형제와 쿵푸랜드,유위,와이드 릴리즈(주),2018-02-01,중국,154,15885,애니메이션,전체관람가,9.14,윤아영|이소은|최정현|이규창|,2.875455551, ,4.795570436,,1.252042572,c,1.16419,d,Na,Na
"1,833",어바웃 리키,조나단 드미,유니버설픽쳐스인터내셔널 코리아(유),2015-09-03,미국,123,15867,드라마,15세이상관람가,7.92,세바스찬 스탠|메릴 스트립|케빈 클라인|마미 검머|릭 스프링필드|,12.36267795, ,4.803875534,,3.619562379,,Na,Na,1.1986,e
"1,834",로코왕국의 전설: 엘프킹을 찾아서,위성준,"(주)마인스 엔터테인먼트,(유)영화사 화수분",2014-06-26,중국,178,15846,애니메이션,전체관람가,6.19,이선호|배정미|임주현|유지원|,2.087047694, ,4.773802335,,1.741466175,c,7.81252,a,7.81252,b
"1,835",키즈모노가타리 II : 열혈편,신보 아키유키,(주)박수엔터테인먼트,2016-10-20,일본,69,15800,애니메이션,15세이상관람가,8.51,카미야 히로시|사카모토 마아야|호리에 유이|사쿠라이 타카히로|,5.304287759, ,4.777624447,,1.872076367,,0,0,0,0
"1,836",웨스턴 리벤지,크리스티안 레브링,(주)영화사 빅,2014-10-30,덴마크,117,15671,액션,청소년관람불가,7.74,매즈 미켈슨|에바 그린|제프리 딘 모건|,4.699094781, ,5.451833329,,1.231144489,,Na,Na,2.31572,d
"1,837",모스트 원티드 맨,안톤 코르빈,"(주)드림웨스트픽쳐스,(주)인벤트스톤",2014-08-07,영국,27,15654,스릴러,청소년관람불가,7.67,필립 세이모어 호프만|레이첼 맥아담스|윌렘 대포|로빈 라이트|,1.167142911, ,5.368965208,,1.970988353,,Na,Na,2.04346,d
"1,840",토니스토리2: 고철왕국의 친구들,"토마스 보덴스타인,마커스 하먼",(주)박수엔터테인먼트,2018-06-13,독일,268,15539,애니메이션,전체관람가,5.64,신정훈|이민형|오은수|송영인|,5.304287759, ,4.769924253,,1.255543404,,1.16954,d,0,0
"1,842",아메리칸 파이: 19금 동창회,"존 허위츠,헤이든 쉬로스버그",유니버설픽쳐스인터내셔널 코리아(유),2012-08-09,미국,117,15431,코미디,청소년관람불가,8.11,제이슨 빅스|타라 레이드|크리스 클라인|앨리슨 해니건|숀 윌리엄 스코트|미나 수바리|에디 케이 토마스|토마스 이안 니콜라스|,12.36267795, ,4.765965828,,0.855604485,,Na,Na,2.31572,d
"1,848",아이 인 더 스카이,개빈 후드,판씨네마(주),2016-07-14,영국,205,15258,전쟁,12세이상관람가,8.38,아론 폴|헬렌 미렌|앨런 릭먼|바크하드 압디|,4.125059528, ,5.036209678,,0.04164503,,7.81252,a,7.81252,b
"1,849",아무도 머물지 않았다,아쉬가르 파르하디,(주)씨에이씨엔터테인먼트,2013-12-26,프랑스,26,15252,드라마,15세이상관람가,8,베레니스 베조|타하르 라힘|알리 모사파|,0, ,4.771212554,,2.138325412,,2.13094,c,2.13094,d
"1,850",스톤,존 커랜,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),2011-10-06,미국,77,15241,드라마,청소년관람불가,8.09,조동인|김뢰하|박원상|,0, ,5.671460608,,3.091504585,,Na,Na,Na,Na
"1,855",슈퍼소닉,매트 화이트크로스,주식회사 씨네룩스,2016-11-24,영국,38,15074,다큐멘터리,15세이상관람가,9.3,노엘 갤러거|리암 갤러거|,0, ,4.764894698,,-0.526953931,e,Na,Na,Na,Na
"1,857",뷰티풀 라이,필리프 팔라도,씨제이이앤엠(주),2015-03-26,미국,91,15050,드라마,12세이상관람가,9.02,리즈 위더스푼|아놀드 오셍|게르 두아니|엠마뉴엘 잘|코리 스톨|사라 베이커|,19.94668544, ,4.942032697,,3.619562379,e,16.58469,a,16.58469,a
